Date,Race,Rank,Rider,CQ
10/05/2016,"Giro d'Italia, Stage 4 : Catanzaro - Praia a Mare",71.,KONOVALOVAS Ignatas,0
8/05/2016,"Giro d'Italia, Stage 3 : Nijmegen (Ned) - Arnhem (Ned)",164.,KONOVALOVAS Ignatas,0
7/05/2016,"Giro d'Italia, Stage 2 : Arnhem (Ned) - Nijmegen (Ned)",106.,KONOVALOVAS Ignatas,0
6/05/2016,"Giro d'Italia, Stage 1 : Apeldoorn (Ned) I.T.T.",52.,KONOVALOVAS Ignatas,0
10/04/2016,Paris - Roubaix,DNF,KONOVALOVAS Ignatas,0
6/04/2016,Scheldeprijs,40.,KONOVALOVAS Ignatas,0
3/04/2016,Ronde van Vlaanderen,110.,KONOVALOVAS Ignatas,5
27/03/2016,Gent - Wevelgem,DNF,KONOVALOVAS Ignatas,0
25/03/2016,E3 Harelbeke,100.,KONOVALOVAS Ignatas,5
19/03/2016,Milano - Sanremo,68.,KONOVALOVAS Ignatas,5
13/03/2016,Paris - Nice,92.,KONOVALOVAS Ignatas,5
13/03/2016,"Paris - Nice, Stage 7 : Nice - Nice",52.,KONOVALOVAS Ignatas,0
12/03/2016,"Paris - Nice, Stage 6 : Nice - La Madone d'Utelle",129.,KONOVALOVAS Ignatas,0
11/03/2016,"Paris - Nice, Stage 5 : Saint-Paul-Trois-Châteaux - Salon-de-Provence",113.,KONOVALOVAS Ignatas,0
10/03/2016,"Paris - Nice, Stage 4 : Juliénas - Romans-sur-Isère",60.,KONOVALOVAS Ignatas,0
8/03/2016,"Paris - Nice, Stage 2 : Contres - Commentry",47.,KONOVALOVAS Ignatas,0
7/03/2016,"Paris - Nice, Stage 1 : Condé-sur-Vesgre - Vendôme",42.,KONOVALOVAS Ignatas,0
6/03/2016,"Paris - Nice, Prologue : Conflans-Sainte-Honorine I.T.T.",35.,KONOVALOVAS Ignatas,0
27/02/2016,Omloop Het Nieuwsblad,99.,KONOVALOVAS Ignatas,0
14/02/2016,La Méditerranéenne,19.,KONOVALOVAS Ignatas,6
13/02/2016,"La Méditerranéenne, Stage 3 : Cadolive - Pégomas",12.,KONOVALOVAS Ignatas,0
7/02/2016,Etoile de Bessèges,49.,KONOVALOVAS Ignatas,0
31/01/2016,GP La Marseillaise,117.,KONOVALOVAS Ignatas,0
9/10/2016,Paris - Tours,73.,LADAGNOUS Matthieu,0
6/10/2016,Paris - Bourges,31.,LADAGNOUS Matthieu,0
4/10/2016,Binche - Chimay - Binche / Mémorial Frank Vandenbroucke,105.,LADAGNOUS Matthieu,0
11/09/2016,Vuelta a España,98.,LADAGNOUS Matthieu,15
11/09/2016,"Vuelta a España, Stage 21 : Las Rozas - Madrid",88.,LADAGNOUS Matthieu,0
10/09/2016,"Vuelta a España, Stage 20 : Benidorm - Alto Aitana",57.,LADAGNOUS Matthieu,0
9/09/2016,"Vuelta a España, Stage 19 : Xabia - Calp I.T.T.",36.,LADAGNOUS Matthieu,0
8/09/2016,"Vuelta a España, Stage 18 : Requena - Gandia",19.,LADAGNOUS Matthieu,0
7/09/2016,"Vuelta a España, Stage 17 : Castellon - Llucena/Alto Mas de la Costa",19.,LADAGNOUS Matthieu,0
5/09/2016,"Vuelta a España, Stage 16 : Alcañiz - Peñiscola",11.,LADAGNOUS Matthieu,0
4/09/2016,"Vuelta a España, Stage 15 : Sabiñanigo - Aramon Formigal",82.,LADAGNOUS Matthieu,0
3/09/2016,"Vuelta a España, Stage 14 : Urdax-Dantxarinea - Gourette/Col d'Aubisque",83.,LADAGNOUS Matthieu,0
2/09/2016,"Vuelta a España, Stage 13 : Bilbao - Urdax-Dantxarinea",91.,LADAGNOUS Matthieu,0
1/09/2016,"Vuelta a España, Stage 12 : Los Corrales de Buelna - Bilbao",78.,LADAGNOUS Matthieu,0
31/08/2016,"Vuelta a España, Stage 11 : Colunga - Peña Cabarga",92.,LADAGNOUS Matthieu,0
29/08/2016,"Vuelta a España, Stage 10 : Lugones - Lagos de Covadonga",108.,LADAGNOUS Matthieu,0
28/08/2016,"Vuelta a España, Stage 9 : Cistierna - Oviedo/Alto del Naranco",119.,LADAGNOUS Matthieu,0
27/08/2016,"Vuelta a España, Stage 8 : Villalpando - Alto de La Camperona",88.,LADAGNOUS Matthieu,0
26/08/2016,"Vuelta a España, Stage 7 : Maceda - Puebla de Sanabria",45.,LADAGNOUS Matthieu,0
25/08/2016,"Vuelta a España, Stage 6 : Monforte de Lemos - Luintra",86.,LADAGNOUS Matthieu,0
24/08/2016,"Vuelta a España, Stage 5 : Viveiro - Lugo",184.,LADAGNOUS Matthieu,0
23/08/2016,"Vuelta a España, Stage 4 : Betanzos - San Andres de Teixido",87.,LADAGNOUS Matthieu,0
22/08/2016,"Vuelta a España, Stage 3 : Marin - Mirador de Ezaro",119.,LADAGNOUS Matthieu,0
21/08/2016,"Vuelta a España, Stage 2 : Ourense - Baiona",151.,LADAGNOUS Matthieu,0
20/08/2016,"Vuelta a España, Stage 1 : Ourense - Castrelo de Miño T.T.T.",12.,LADAGNOUS Matthieu,0
6/08/2016,Vuelta a Burgos,80.,LADAGNOUS Matthieu,0
3/08/2016,"Vuelta a Burgos, Stage 2 : Burgos - Burgos T.T.T.",10.,LADAGNOUS Matthieu,0
30/07/2016,Clasica San Sebastian,DNF,LADAGNOUS Matthieu,0
10/07/2016,"Tour de France, Stage 9 : Vielha (Esp) - Andorra/Arcalis (And)",DNF,LADAGNOUS Matthieu,0
9/07/2016,"Tour de France, Stage 8 : Pau - Bagnères-de-Luchon",163.,LADAGNOUS Matthieu,0
8/07/2016,"Tour de France, Stage 7 : L'Isle-Jourdain - Lac de Payolle",109.,LADAGNOUS Matthieu,0
7/07/2016,"Tour de France, Stage 6 : Arpajon-sur-Cère - Montauban",49.,LADAGNOUS Matthieu,0
6/07/2016,"Tour de France, Stage 5 : Limoges - Le Lioran",101.,LADAGNOUS Matthieu,0
5/07/2016,"Tour de France, Stage 4 : Saumur - Limoges",85.,LADAGNOUS Matthieu,0
4/07/2016,"Tour de France, Stage 3 : Granville - Angers",97.,LADAGNOUS Matthieu,0
3/07/2016,"Tour de France, Stage 2 : Saint-Lô - Cherbourg-en-Cotentin",104.,LADAGNOUS Matthieu,0
2/07/2016,"Tour de France, Stage 1 : Mont-Saint-Michel - Sainte-Marie-du-Mont",185.,LADAGNOUS Matthieu,0
26/06/2016,National Championships France (Vesoul) R.R.,18.,LADAGNOUS Matthieu,8
12/06/2016,Critérium du Dauphiné,99.,LADAGNOUS Matthieu,5
12/06/2016,"Critérium du Dauphiné, Stage 7 : Le Pont-de-Claix - Superdévoluy",78.,LADAGNOUS Matthieu,0
11/06/2016,"Critérium du Dauphiné, Stage 6 : La Rochette - Méribel-les-Allues",94.,LADAGNOUS Matthieu,0
10/06/2016,"Critérium du Dauphiné, Stage 5 : La Ravoire - Vaujany",114.,LADAGNOUS Matthieu,0
9/06/2016,"Critérium du Dauphiné, Stage 4 : Tain-l'Hermitage - Belley",89.,LADAGNOUS Matthieu,0
8/06/2016,"Critérium du Dauphiné, Stage 3 : Boën-sur-Lignon - Tournon-sur-Rhône",128.,LADAGNOUS Matthieu,0
7/06/2016,"Critérium du Dauphiné, Stage 2 : Crêches-sur-Saône - Jeansagnière/Chalmazel",120.,LADAGNOUS Matthieu,0
6/06/2016,"Critérium du Dauphiné, Stage 1 : Cluses - Saint-Vulbas",92.,LADAGNOUS Matthieu,0
5/06/2016,"Critérium du Dauphiné, Prologue : Les Gets - Le Mont Chéry I.T.T.",140.,LADAGNOUS Matthieu,0
29/05/2016,Boucles de l'Aulne - Châteaulin,69.,LADAGNOUS Matthieu,0
28/05/2016,GP de Plumelec-Morbihan,4.,LADAGNOUS Matthieu,36
15/05/2016,Tour de Picardie,6.,LADAGNOUS Matthieu,45
15/05/2016,"Tour de Picardie, Stage 3 : Saint-Quentin - Guise",15.,LADAGNOUS Matthieu,0
10/04/2016,Paris - Roubaix,DNF,LADAGNOUS Matthieu,0
3/04/2016,Ronde van Vlaanderen,DNF,LADAGNOUS Matthieu,0
27/03/2016,Gent - Wevelgem,DNF,LADAGNOUS Matthieu,0
25/03/2016,E3 Harelbeke,81.,LADAGNOUS Matthieu,5
19/03/2016,Milano - Sanremo,86.,LADAGNOUS Matthieu,5
15/03/2016,Tirreno - Adriatico,84.,LADAGNOUS Matthieu,5
15/03/2016,"Tirreno - Adriatico, Stage 7 : San Benedetto del Tronto I.T.T.",28.,LADAGNOUS Matthieu,0
14/03/2016,"Tirreno - Adriatico, Stage 6 : Castelraimondo - Cepagatti",100.,LADAGNOUS Matthieu,0
12/03/2016,"Tirreno - Adriatico, Stage 4 : Montalto di Castro - Foligno",109.,LADAGNOUS Matthieu,0
11/03/2016,"Tirreno - Adriatico, Stage 3 : Castelnuovo Val di Cecina - Montalto di Castro",125.,LADAGNOUS Matthieu,0
10/03/2016,"Tirreno - Adriatico, Stage 2 : Camaiore - Pomarance",113.,LADAGNOUS Matthieu,0
9/03/2016,"Tirreno - Adriatico, Stage 1 : Lido di Camaiore T.T.T.",3.,LADAGNOUS Matthieu,4
27/02/2016,Omloop Het Nieuwsblad,10.,LADAGNOUS Matthieu,26
21/02/2016,Tour du Haut-Var,42.,LADAGNOUS Matthieu,0
14/02/2016,La Méditerranéenne,2.,LADAGNOUS Matthieu,80
14/02/2016,"La Méditerranéenne, Stage 4 : Bordighera (Ita) - Bordighera (Ita)",13.,LADAGNOUS Matthieu,0
13/02/2016,"La Méditerranéenne, Stage 3 : Cadolive - Pégomas",2.,LADAGNOUS Matthieu,10
12/02/2016,"La Méditerranéenne, Stage 2 : Banyuls-sur-Mer - Port Vendres",4.,LADAGNOUS Matthieu,3
11/02/2016,"La Méditerranéenne, Stage 1 : Banyoles (Esp) T.T.T.",leader,LADAGNOUS Matthieu,6
11/02/2016,"La Méditerranéenne, Stage 1 : Banyoles (Esp) T.T.T.",1.,LADAGNOUS Matthieu,5
31/01/2016,Trofeo Playa de Palma,93.,LADAGNOUS Matthieu,0
30/01/2016,Trofeo Serra de Tramuntana,93.,LADAGNOUS Matthieu,0
29/01/2016,Trofeo Pollença - Port de Andratx,55.,LADAGNOUS Matthieu,0
28/01/2016,Trofeo Felanitx - Porreres,99.,LADAGNOUS Matthieu,0
23/10/2016,Chrono des Nations,5.,LE BON Johan,32
12/10/2016,World Championships (Doha) I.T.T.,35.,LE BON Johan,5
2/10/2016,Tour de Vendée,70.,LE BON Johan,0
25/09/2016,Duo Normand,3.,LE BON Johan,20
18/09/2016,GP d'Isbergues - Pas de Calais,40.,LE BON Johan,0
14/09/2016,GP de Wallonie,121.,LE BON Johan,0
3/09/2016,"Vuelta a España, Stage 14 : Urdax-Dantxarinea - Gourette/Col d'Aubisque",DNF,LE BON Johan,0
2/09/2016,"Vuelta a España, Stage 13 : Bilbao - Urdax-Dantxarinea",74.,LE BON Johan,0
1/09/2016,"Vuelta a España, Stage 12 : Los Corrales de Buelna - Bilbao",170.,LE BON Johan,0
31/08/2016,"Vuelta a España, Stage 11 : Colunga - Peña Cabarga",164.,LE BON Johan,0
29/08/2016,"Vuelta a España, Stage 10 : Lugones - Lagos de Covadonga",163.,LE BON Johan,0
28/08/2016,"Vuelta a España, Stage 9 : Cistierna - Oviedo/Alto del Naranco",113.,LE BON Johan,0
27/08/2016,"Vuelta a España, Stage 8 : Villalpando - Alto de La Camperona",161.,LE BON Johan,0
26/08/2016,"Vuelta a España, Stage 7 : Maceda - Puebla de Sanabria",178.,LE BON Johan,0
25/08/2016,"Vuelta a España, Stage 6 : Monforte de Lemos - Luintra",116.,LE BON Johan,0
24/08/2016,"Vuelta a España, Stage 5 : Viveiro - Lugo",71.,LE BON Johan,0
23/08/2016,"Vuelta a España, Stage 4 : Betanzos - San Andres de Teixido",186.,LE BON Johan,0
22/08/2016,"Vuelta a España, Stage 3 : Marin - Mirador de Ezaro",186.,LE BON Johan,0
21/08/2016,"Vuelta a España, Stage 2 : Ourense - Baiona",130.,LE BON Johan,0
20/08/2016,"Vuelta a España, Stage 1 : Ourense - Castrelo de Miño T.T.T.",12.,LE BON Johan,0
6/08/2016,Vuelta a Burgos,107.,LE BON Johan,0
3/08/2016,"Vuelta a Burgos, Stage 2 : Burgos - Burgos T.T.T.",10.,LE BON Johan,0
31/07/2016,Polynormande,76.,LE BON Johan,0
16/07/2016,"Tour de Pologne, Stage 5 : Wieliczka - Zakopane",DNF,LE BON Johan,0
15/07/2016,"Tour de Pologne, Stage 4 : Nowy Sacz - Rzeszow",116.,LE BON Johan,0
14/07/2016,"Tour de Pologne, Stage 3 : Zawiercie - Nowy Sacz",108.,LE BON Johan,0
13/07/2016,"Tour de Pologne, Stage 2 : Tarnowskie Gory - Katowice",188.,LE BON Johan,0
12/07/2016,"Tour de Pologne, Stage 1 : Radzymin - Warszawa",139.,LE BON Johan,0
23/06/2016,National Championships France (Vesoul) I.T.T.,7.,LE BON Johan,21
14/06/2016,"Tour de Suisse, Stage 4 : Rheinfelden - Champagne",82.,LE BON Johan,0
13/06/2016,"Tour de Suisse, Stage 3 : Grosswangen - Rheinfelden",165.,LE BON Johan,0
12/06/2016,"Tour de Suisse, Stage 2 : Baar - Baar",101.,LE BON Johan,0
11/06/2016,"Tour de Suisse, Stage 1 : Baar I.T.T.",7.,LE BON Johan,2
5/06/2016,Boucles de la Mayenne,4.,LE BON Johan,56
5/06/2016,"Boucles de la Mayenne, Stage 3 : Juvigné - Laval",19.,LE BON Johan,0
2/06/2016,"Boucles de la Mayenne, Prologue : Laval I.T.T.",2.,LE BON Johan,10
29/05/2016,Boucles de l'Aulne - Châteaulin,72.,LE BON Johan,0
28/05/2016,GP de Plumelec-Morbihan,55.,LE BON Johan,0
22/05/2016,GP de la Somme,27.,LE BON Johan,0
15/05/2016,Tour de Picardie,93.,LE BON Johan,0
7/05/2016,"4 Jours de Dunkerque / Tour du Nord-Pas-de-Calais, Stage 4 : Audruicq - Cassel",DNF,LE BON Johan,0
17/04/2016,Tro-Bro Léon,5.,LE BON Johan,32
10/04/2016,Paris - Roubaix,83.,LE BON Johan,5
3/04/2016,Ronde van Vlaanderen,DNF,LE BON Johan,0
31/03/2016,Driedaagse De Panne-Koksijde,10.,LE BON Johan,44
31/03/2016,"Driedaagse De Panne-Koksijde, Stage 3b : De Panne I.T.T.",5.,LE BON Johan,3
27/03/2016,Gent - Wevelgem,DNF,LE BON Johan,0
25/03/2016,E3 Harelbeke,DNF,LE BON Johan,0
20/03/2016,GP Cholet - Pays De Loire,37.,LE BON Johan,0
15/03/2016,Tirreno - Adriatico,149.,LE BON Johan,5
15/03/2016,"Tirreno - Adriatico, Stage 7 : San Benedetto del Tronto I.T.T.",2.,LE BON Johan,28
14/03/2016,"Tirreno - Adriatico, Stage 6 : Castelraimondo - Cepagatti",172.,LE BON Johan,0
12/03/2016,"Tirreno - Adriatico, Stage 4 : Montalto di Castro - Foligno",137.,LE BON Johan,0
11/03/2016,"Tirreno - Adriatico, Stage 3 : Castelnuovo Val di Cecina - Montalto di Castro",135.,LE BON Johan,0
10/03/2016,"Tirreno - Adriatico, Stage 2 : Camaiore - Pomarance",160.,LE BON Johan,0
9/03/2016,"Tirreno - Adriatico, Stage 1 : Lido di Camaiore T.T.T.",3.,LE BON Johan,4
27/02/2016,Omloop Het Nieuwsblad,86.,LE BON Johan,0
21/02/2016,Volta ao Algarve,105.,LE BON Johan,0
19/02/2016,"Volta ao Algarve, Stage 3 : Sagres I.T.T.",15.,LE BON Johan,0
24/01/2016,Tour Down Under,61.,LE BON Johan,5
24/01/2016,"Tour Down Under, Stage 6 : Adelaide - Adelaide",69.,LE BON Johan,0
23/01/2016,"Tour Down Under, Stage 5 : McLaren-Vale - Willunga Hill",69.,LE BON Johan,0
22/01/2016,"Tour Down Under, Stage 4 : Norwood - Victor Harbour",19.,LE BON Johan,0
21/01/2016,"Tour Down Under, Stage 3 : Glenelg - Campbelltown",93.,LE BON Johan,0
20/01/2016,"Tour Down Under, Stage 2 : Unley - Stirling",80.,LE BON Johan,0
19/01/2016,"Tour Down Under, Stage 1 : Prospect - Lyndoch",115.,LE BON Johan,0
2/10/2016,Tour de Vendée,27.,LE GAC Olivier,0
25/09/2016,"Eneco Tour, Stage 7 : Bornem - Geraardsbergen",DNF,LE GAC Olivier,0
24/09/2016,"Eneco Tour, Stage 6 : Riemst - Lanaken",85.,LE GAC Olivier,0
23/09/2016,"Eneco Tour, Stage 5 : Sittard - Sittard T.T.T.",-,LE GAC Olivier,0
22/09/2016,"Eneco Tour, Stage 4 : Aalter - Sint-Pieters-Leeuw",41.,LE GAC Olivier,0
21/09/2016,"Eneco Tour, Stage 3 : Blankenberge - Ardooie",96.,LE GAC Olivier,0
20/09/2016,"Eneco Tour, Stage 2 : Breda I.T.T.",118.,LE GAC Olivier,0
19/09/2016,"Eneco Tour, Stage 1 : Bolsward - Bolsward",133.,LE GAC Olivier,0
11/09/2016,GP de Montréal,74.,LE GAC Olivier,5
9/09/2016,GP de Québec,75.,LE GAC Olivier,5
28/08/2016,Bretagne Classic - Ouest-France,127.,LE GAC Olivier,5
19/08/2016,Tour du Limousin,54.,LE GAC Olivier,0
13/08/2016,Tour de l'Ain,75.,LE GAC Olivier,0
31/07/2016,Polynormande,47.,LE GAC Olivier,0
27/07/2016,Tour de Wallonie,49.,LE GAC Olivier,5
20/07/2016,GP Pino Cerami,39.,LE GAC Olivier,0
19/06/2016,Route du Sud,77.,LE GAC Olivier,0
29/05/2016,Giro d'Italia,133.,LE GAC Olivier,15
29/05/2016,"Giro d'Italia, Stage 21 : Cuneo - Torino",38.,LE GAC Olivier,0
28/05/2016,"Giro d'Italia, Stage 20 : Guillestre - Sant'Anna di Vinadio",113.,LE GAC Olivier,0
27/05/2016,"Giro d'Italia, Stage 19 : Pinerolo - Risoul (Fra)",109.,LE GAC Olivier,0
26/05/2016,"Giro d'Italia, Stage 18 : Muggio - Pinerolo",16.,LE GAC Olivier,0
25/05/2016,"Giro d'Italia, Stage 17 : Molveno - Cassano d'Adda",74.,LE GAC Olivier,0
24/05/2016,"Giro d'Italia, Stage 16 : Brixen - Andalo",140.,LE GAC Olivier,0
22/05/2016,"Giro d'Italia, Stage 15 : Castelrotto - Alpe di Siusi I.T.T.",136.,LE GAC Olivier,0
21/05/2016,"Giro d'Italia, Stage 14 : Alpago - Corvara in Alta Badia",149.,LE GAC Olivier,0
20/05/2016,"Giro d'Italia, Stage 13 : Palmanova - Cividale del Friuli",119.,LE GAC Olivier,0
19/05/2016,"Giro d'Italia, Stage 12 : Noale - Bibione",149.,LE GAC Olivier,0
18/05/2016,"Giro d'Italia, Stage 11 : Modena - Asolo",165.,LE GAC Olivier,0
17/05/2016,"Giro d'Italia, Stage 10 : Campi Bisenzio - Sestola",161.,LE GAC Olivier,0
15/05/2016,"Giro d'Italia, Stage 9 : Chianti - Chianti I.T.T.",120.,LE GAC Olivier,0
14/05/2016,"Giro d'Italia, Stage 8 : Foligno - Arezzo",105.,LE GAC Olivier,0
13/05/2016,"Giro d'Italia, Stage 7 : Sulmona - Foligno",89.,LE GAC Olivier,0
12/05/2016,"Giro d'Italia, Stage 6 : Ponte - Roccaraso/Aremogna",139.,LE GAC Olivier,0
11/05/2016,"Giro d'Italia, Stage 5 : Praia a Mare - Benevento",148.,LE GAC Olivier,0
10/05/2016,"Giro d'Italia, Stage 4 : Catanzaro - Praia a Mare",136.,LE GAC Olivier,0
8/05/2016,"Giro d'Italia, Stage 3 : Nijmegen (Ned) - Arnhem (Ned)",132.,LE GAC Olivier,0
7/05/2016,"Giro d'Italia, Stage 2 : Arnhem (Ned) - Nijmegen (Ned)",191.,LE GAC Olivier,0
6/05/2016,"Giro d'Italia, Stage 1 : Apeldoorn (Ned) I.T.T.",125.,LE GAC Olivier,0
17/04/2016,Tro-Bro Léon,49.,LE GAC Olivier,0
10/04/2016,Paris - Roubaix,DNF,LE GAC Olivier,0
3/04/2016,Ronde van Vlaanderen,97.,LE GAC Olivier,5
31/03/2016,Driedaagse De Panne-Koksijde,54.,LE GAC Olivier,0
27/03/2016,Gent - Wevelgem,DNF,LE GAC Olivier,0
25/03/2016,E3 Harelbeke,DNF,LE GAC Olivier,0
20/03/2016,GP Cholet - Pays De Loire,23.,LE GAC Olivier,0
16/03/2016,Nokere Koerse,79.,LE GAC Olivier,0
6/03/2016,"Driedaagse van West-Vlaanderen, Stage 2 : Nieuwpoort - Ichtegem",DNF,LE GAC Olivier,0
27/02/2016,Omloop Het Nieuwsblad,128.,LE GAC Olivier,0
21/02/2016,"Tour du Haut-Var, Stage 2 : Draguignan - Draguignan",DNF,LE GAC Olivier,0
31/01/2016,Trofeo Playa de Palma,117.,LE GAC Olivier,0
29/01/2016,Trofeo Pollença - Port de Andratx,88.,LE GAC Olivier,0
28/01/2016,Trofeo Felanitx - Porreres,23.,LE GAC Olivier,0
15/06/2016,"Tour de Suisse, Stage 5 : Brig-Glis - Cari",DNF,LECUISINIER Pierre-Henri,0
14/06/2016,"Tour de Suisse, Stage 4 : Rheinfelden - Champagne",107.,LECUISINIER Pierre-Henri,0
13/06/2016,"Tour de Suisse, Stage 3 : Grosswangen - Rheinfelden",105.,LECUISINIER Pierre-Henri,0
12/06/2016,"Tour de Suisse, Stage 2 : Baar - Baar",108.,LECUISINIER Pierre-Henri,0
11/06/2016,"Tour de Suisse, Stage 1 : Baar I.T.T.",126.,LECUISINIER Pierre-Henri,0
29/05/2016,Boucles de l'Aulne - Châteaulin,78.,LECUISINIER Pierre-Henri,0
22/05/2016,GP de la Somme,43.,LECUISINIER Pierre-Henri,0
15/05/2016,Tour de Picardie,87.,LECUISINIER Pierre-Henri,0
8/05/2016,4 Jours de Dunkerque / Tour du Nord-Pas-de-Calais,50.,LECUISINIER Pierre-Henri,5
16/04/2016,Tour du Finistère,59.,LECUISINIER Pierre-Henri,0
14/04/2016,GP de Denain - Porte du Hainaut,97.,LECUISINIER Pierre-Henri,0
6/04/2016,Scheldeprijs,114.,LECUISINIER Pierre-Henri,0
3/04/2016,Paris - Camembert,36.,LECUISINIER Pierre-Henri,0
1/04/2016,Route Adélie de Vitré,56.,LECUISINIER Pierre-Henri,0
27/03/2016,Volta a Catalunya,65.,LECUISINIER Pierre-Henri,5
27/03/2016,"Volta a Catalunya, Stage 7 : Barcelona - Barcelona",50.,LECUISINIER Pierre-Henri,0
26/03/2016,"Volta a Catalunya, Stage 6 : Sant Joan Despi - Vilanova i la Geltru",124.,LECUISINIER Pierre-Henri,0
25/03/2016,"Volta a Catalunya, Stage 5 : Rialp - Valls",73.,LECUISINIER Pierre-Henri,0
24/03/2016,"Volta a Catalunya, Stage 4 : Baga - Port Aine",81.,LECUISINIER Pierre-Henri,0
23/03/2016,"Volta a Catalunya, Stage 3 : Girona - Alp/La Molina",97.,LECUISINIER Pierre-Henri,0
22/03/2016,"Volta a Catalunya, Stage 2 : Mataro - Olot",127.,LECUISINIER Pierre-Henri,0
21/03/2016,"Volta a Catalunya, Stage 1 : Calella - Calella",116.,LECUISINIER Pierre-Henri,0
16/03/2016,Nokere Koerse,140.,LECUISINIER Pierre-Henri,0
6/03/2016,Driedaagse van West-Vlaanderen,60.,LECUISINIER Pierre-Henri,0
2/03/2016,Le Samyn,26.,LECUISINIER Pierre-Henri,0
28/02/2016,Drôme Classic,79.,LECUISINIER Pierre-Henri,0
25/02/2016,Tour La Provence,57.,LECUISINIER Pierre-Henri,0
14/02/2016,Trofeo Laigueglia,42.,LECUISINIER Pierre-Henri,0
31/01/2016,GP La Marseillaise,65.,LECUISINIER Pierre-Henri,0
1/10/2016,Il Lombardia,DNF,MAISON Jérémy,0
11/09/2016,GP de Montréal,DNF,MAISON Jérémy,0
9/09/2016,GP de Québec,DNF,MAISON Jérémy,0
19/08/2016,Tour du Limousin,31.,MAISON Jérémy,0
13/08/2016,Tour de l'Ain,66.,MAISON Jérémy,0
31/07/2016,Polynormande,83.,MAISON Jérémy,0
15/06/2016,"Tour de Suisse, Stage 5 : Brig-Glis - Cari",DNF,MAISON Jérémy,0
14/06/2016,"Tour de Suisse, Stage 4 : Rheinfelden - Champagne",145.,MAISON Jérémy,0
13/06/2016,"Tour de Suisse, Stage 3 : Grosswangen - Rheinfelden",81.,MAISON Jérémy,0
12/06/2016,"Tour de Suisse, Stage 2 : Baar - Baar",61.,MAISON Jérémy,0
11/06/2016,"Tour de Suisse, Stage 1 : Baar I.T.T.",51.,MAISON Jérémy,0
8/05/2016,4 Jours de Dunkerque / Tour du Nord-Pas-de-Calais,56.,MAISON Jérémy,0
24/04/2016,La Roue Tourangelle,90.,MAISON Jérémy,0
16/04/2016,Tour du Finistère,47.,MAISON Jérémy,0
27/03/2016,Volta a Catalunya,94.,MAISON Jérémy,5
27/03/2016,"Volta a Catalunya, Stage 7 : Barcelona - Barcelona",101.,MAISON Jérémy,0
26/03/2016,"Volta a Catalunya, Stage 6 : Sant Joan Despi - Vilanova i la Geltru",135.,MAISON Jérémy,0
25/03/2016,"Volta a Catalunya, Stage 5 : Rialp - Valls",109.,MAISON Jérémy,0
24/03/2016,"Volta a Catalunya, Stage 4 : Baga - Port Aine",80.,MAISON Jérémy,0
23/03/2016,"Volta a Catalunya, Stage 3 : Girona - Alp/La Molina",148.,MAISON Jérémy,0
22/03/2016,"Volta a Catalunya, Stage 2 : Mataro - Olot",134.,MAISON Jérémy,0
21/03/2016,"Volta a Catalunya, Stage 1 : Calella - Calella",178.,MAISON Jérémy,0
28/02/2016,Drôme Classic,108.,MAISON Jérémy,0
25/02/2016,Tour La Provence,81.,MAISON Jérémy,0
31/01/2016,Trofeo Playa de Palma,84.,MAISON Jérémy,0
30/01/2016,Trofeo Serra de Tramuntana,58.,MAISON Jérémy,0
28/01/2016,Trofeo Felanitx - Porreres,120.,MAISON Jérémy,0
6/10/2016,Paris - Bourges,106.,MANZIN Lorrenzo,0
2/10/2016,Tour de Vendée,11.,MANZIN Lorrenzo,10
18/09/2016,GP d'Isbergues - Pas de Calais,34.,MANZIN Lorrenzo,0
11/09/2016,Vuelta a España,149.,MANZIN Lorrenzo,15
11/09/2016,"Vuelta a España, Stage 21 : Las Rozas - Madrid",6.,MANZIN Lorrenzo,7
10/09/2016,"Vuelta a España, Stage 20 : Benidorm - Alto Aitana",157.,MANZIN Lorrenzo,0
9/09/2016,"Vuelta a España, Stage 19 : Xabia - Calp I.T.T.",62.,MANZIN Lorrenzo,0
8/09/2016,"Vuelta a España, Stage 18 : Requena - Gandia",10.,MANZIN Lorrenzo,1
7/09/2016,"Vuelta a España, Stage 17 : Castellon - Llucena/Alto Mas de la Costa",161.,MANZIN Lorrenzo,0
5/09/2016,"Vuelta a España, Stage 16 : Alcañiz - Peñiscola",5.,MANZIN Lorrenzo,10
4/09/2016,"Vuelta a España, Stage 15 : Sabiñanigo - Aramon Formigal",125.,MANZIN Lorrenzo,0
3/09/2016,"Vuelta a España, Stage 14 : Urdax-Dantxarinea - Gourette/Col d'Aubisque",162.,MANZIN Lorrenzo,0
2/09/2016,"Vuelta a España, Stage 13 : Bilbao - Urdax-Dantxarinea",83.,MANZIN Lorrenzo,0
1/09/2016,"Vuelta a España, Stage 12 : Los Corrales de Buelna - Bilbao",147.,MANZIN Lorrenzo,0
31/08/2016,"Vuelta a España, Stage 11 : Colunga - Peña Cabarga",167.,MANZIN Lorrenzo,0
29/08/2016,"Vuelta a España, Stage 10 : Lugones - Lagos de Covadonga",176.,MANZIN Lorrenzo,0
28/08/2016,"Vuelta a España, Stage 9 : Cistierna - Oviedo/Alto del Naranco",173.,MANZIN Lorrenzo,0
27/08/2016,"Vuelta a España, Stage 8 : Villalpando - Alto de La Camperona",160.,MANZIN Lorrenzo,0
