Date,Race,Rank,Rider,CQ
16/01/2019,"Tour Down Under, Stage 2 : Norwood - Angaston",133.,COSNEFROY Benoit,0
15/01/2019,"Tour Down Under, Stage 1 : Barnsley - Bedale",16.,COSNEFROY Benoit,0
30/06/2019,National Championships Germany (Sachsenring) R.R.,11.,DENZ Nico,10
25/06/2019,European Games (Minsk) I.T.T.,11.,DENZ Nico,0
13/06/2019,GP Kanton Aargau - Gippingen,16.,DENZ Nico,10
2/06/2019,Giro d'Italia,124.,DENZ Nico,15
2/06/2019,"Giro d'Italia, Stage 21 : Verona - Verona I.T.T.",93.,DENZ Nico,0
1/06/2019,"Giro d'Italia, Stage 20 : Feltre - Croce d'Aune/Monte Avena",117.,DENZ Nico,0
31/05/2019,"Giro d'Italia, Stage 19 : Treviso - San Martino di Castrozza",121.,DENZ Nico,0
30/05/2019,"Giro d'Italia, Stage 18 : Valdaora - Santa Maria di Sala",11.,DENZ Nico,0
29/05/2019,"Giro d'Italia, Stage 17 : Commezzadura - Anterselva",72.,DENZ Nico,0
28/05/2019,"Giro d'Italia, Stage 16 : Lovere - Ponte di Legno",89.,DENZ Nico,0
26/05/2019,"Giro d'Italia, Stage 15 : Ivrea - Como",60.,DENZ Nico,0
25/05/2019,"Giro d'Italia, Stage 14 : Saint-Vincent - Courmayeur",129.,DENZ Nico,0
24/05/2019,"Giro d'Italia, Stage 13 : Pinerolo - Ceresole Reale/Lago Serru",137.,DENZ Nico,0
23/05/2019,"Giro d'Italia, Stage 12 : Cuneo - Pinerolo",108.,DENZ Nico,0
22/05/2019,"Giro d'Italia, Stage 11 : Carpi - Novi Ligure",22.,DENZ Nico,0
21/05/2019,"Giro d'Italia, Stage 10 : Ravenna - Modena",133.,DENZ Nico,0
19/05/2019,"Giro d'Italia, Stage 9 : Riccione - San Marino (SMR) I.T.T.",140.,DENZ Nico,0
18/05/2019,"Giro d'Italia, Stage 8 : Tortoredo Lido - Pesaro",152.,DENZ Nico,0
17/05/2019,"Giro d'Italia, Stage 7 : Vasto - L'Aquila",133.,DENZ Nico,0
16/05/2019,"Giro d'Italia, Stage 6 : Cassino - San Giovanni Rotondo",122.,DENZ Nico,0
15/05/2019,"Giro d'Italia, Stage 5 : Frascati - Terracina",139.,DENZ Nico,0
14/05/2019,"Giro d'Italia, Stage 4 : Orbetello - Frascati",169.,DENZ Nico,0
13/05/2019,"Giro d'Italia, Stage 3 : Vinci - Orbetello",163.,DENZ Nico,0
12/05/2019,"Giro d'Italia, Stage 2 : Bologna - Fucecchio",173.,DENZ Nico,0
11/05/2019,"Giro d'Italia, Stage 1 : Bologna - San Luca I.T.T.",125.,DENZ Nico,0
5/05/2019,Tour de Romandie,79.,DENZ Nico,5
5/05/2019,"Tour de Romandie, Stage 5 : Genève I.T.T.",61.,DENZ Nico,0
4/05/2019,"Tour de Romandie, Stage 4 : Lucens - Torgon",99.,DENZ Nico,0
3/05/2019,"Tour de Romandie, Stage 3 : Romont - Romont",88.,DENZ Nico,0
2/05/2019,"Tour de Romandie, Stage 2 : Le Locles - Morgins",88.,DENZ Nico,0
1/05/2019,"Tour de Romandie, Stage 1 : Neuchâtel - La-Chaux-de-Fonds",42.,DENZ Nico,0
30/04/2019,"Tour de Romandie, Prologue : Neuchâtel I.T.T.",86.,DENZ Nico,0
14/04/2019,Paris - Roubaix,36.,DENZ Nico,5
7/04/2019,Ronde van Vlaanderen,122.,DENZ Nico,5
3/04/2019,Dwars door Vlaanderen,126.,DENZ Nico,5
31/03/2019,Gent - Wevelgem,68.,DENZ Nico,5
29/03/2019,E3 Harelbeke,DNF,DENZ Nico,0
19/03/2019,Tirreno - Adriatico,92.,DENZ Nico,5
19/03/2019,"Tirreno - Adriatico, Stage 7 : San Benedetto del Tronto I.T.T.",81.,DENZ Nico,0
18/03/2019,"Tirreno - Adriatico, Stage 6 : Matelica - Jesi",123.,DENZ Nico,0
17/03/2019,"Tirreno - Adriatico, Stage 5 : Colli al Metauro - Recanti",41.,DENZ Nico,0
16/03/2019,"Tirreno - Adriatico, Stage 4 : Foligno - Fossombrone",105.,DENZ Nico,0
15/03/2019,"Tirreno - Adriatico, Stage 3 : Pomarance - Foligno",102.,DENZ Nico,0
14/03/2019,"Tirreno - Adriatico, Stage 2 : Camaiore - Pomarance",105.,DENZ Nico,0
13/03/2019,"Tirreno - Adriatico, Stage 1 : Lido di Camaiore T.T.T.",21.,DENZ Nico,0
9/03/2019,Strade Bianche,77.,DENZ Nico,5
2/03/2019,Omloop Het Nieuwsblad,95.,DENZ Nico,5
27/01/2019,Cadel Evans Great Ocean Road Race,20.,DENZ Nico,11
20/01/2019,Tour Down Under,115.,DENZ Nico,5
20/01/2019,"Tour Down Under, Stage 6 : McLaren Vale - Willunga Hill",103.,DENZ Nico,0
19/01/2019,"Tour Down Under, Stage 5 : Glenelg - Strathalbyn",89.,DENZ Nico,0
18/01/2019,"Tour Down Under, Stage 4 : Unley - Campbelltown",125.,DENZ Nico,0
17/01/2019,"Tour Down Under, Stage 3 : Lobethal - Uraidla",98.,DENZ Nico,0
16/01/2019,"Tour Down Under, Stage 2 : Norwood - Angaston",55.,DENZ Nico,0
15/01/2019,"Tour Down Under, Stage 1 : Barnsley - Bedale",102.,DENZ Nico,0
30/06/2019,National Championships Switzerland (Fischingen) R.R.,13.0,DILLIER Silvan,3
5/05/2019,Tour de Romandie,85.0,DILLIER Silvan,5
5/05/2019,"Tour de Romandie, Stage 5 : Genève I.T.T.",56.0,DILLIER Silvan,0
4/05/2019,"Tour de Romandie, Stage 4 : Lucens - Torgon",95.0,DILLIER Silvan,0
3/05/2019,"Tour de Romandie, Stage 3 : Romont - Romont",93.0,DILLIER Silvan,0
2/05/2019,"Tour de Romandie, Stage 2 : Le Locles - Morgins",48.0,DILLIER Silvan,0
1/05/2019,"Tour de Romandie, Stage 1 : Neuchâtel - La-Chaux-de-Fonds",73.0,DILLIER Silvan,0
30/04/2019,"Tour de Romandie, Prologue : Neuchâtel I.T.T.",27.0,DILLIER Silvan,0
14/04/2019,Paris - Roubaix,57.0,DILLIER Silvan,5
7/04/2019,Ronde van Vlaanderen,54.0,DILLIER Silvan,5
3/04/2019,Dwars door Vlaanderen,73.0,DILLIER Silvan,5
31/03/2019,Gent - Wevelgem,59.0,DILLIER Silvan,5
29/03/2019,E3 Harelbeke,38.0,DILLIER Silvan,5
19/03/2019,Tirreno - Adriatico,85.0,DILLIER Silvan,5
19/03/2019,"Tirreno - Adriatico, Stage 7 : San Benedetto del Tronto I.T.T.",73.0,DILLIER Silvan,0
18/03/2019,"Tirreno - Adriatico, Stage 6 : Matelica - Jesi",77.0,DILLIER Silvan,0
17/03/2019,"Tirreno - Adriatico, Stage 5 : Colli al Metauro - Recanti",44.0,DILLIER Silvan,0
16/03/2019,"Tirreno - Adriatico, Stage 4 : Foligno - Fossombrone",142.0,DILLIER Silvan,0
15/03/2019,"Tirreno - Adriatico, Stage 3 : Pomarance - Foligno",57.0,DILLIER Silvan,0
14/03/2019,"Tirreno - Adriatico, Stage 2 : Camaiore - Pomarance",101.0,DILLIER Silvan,0
13/03/2019,"Tirreno - Adriatico, Stage 1 : Lido di Camaiore T.T.T.",21.0,DILLIER Silvan,0
9/03/2019,Strade Bianche,14.0,DILLIER Silvan,22
3/03/2019,Kuurne - Brussel - Kuurne,27.0,DILLIER Silvan,5
2/03/2019,Omloop Het Nieuwsblad,22.0,DILLIER Silvan,9
21/02/2019,Tour of Oman,42.0,DILLIER Silvan,5
10/02/2019,Volta a la Comunitat Valenciana,43.0,DILLIER Silvan,0
6/02/2019,"Volta a la Comunitat Valenciana, Stage 1 : Orihuela I.T.T.",18.0,DILLIER Silvan,0
29/03/2019,"Volta a Catalunya, Stage 5 : Puigcerda - Sant Cugat",DNF,DOMONT Axel,0
28/03/2019,"Volta a Catalunya, Stage 4 : Llanars - La Molina",70.,DOMONT Axel,0
27/03/2019,"Volta a Catalunya, Stage 3 : Sant Feliu de Guixols - Vallter 2000",87.,DOMONT Axel,0
26/03/2019,"Volta a Catalunya, Stage 2 : Mataro - Sant Feliu de Guixols",66.,DOMONT Axel,0
25/03/2019,"Volta a Catalunya, Stage 1 : Calella - Calella",77.,DOMONT Axel,0
17/02/2019,Tour La Provence,40.,DOMONT Axel,0
15/02/2019,"Tour La Provence, Stage 2 : Istres - La Ciotat",20.,DOMONT Axel,0
10/02/2019,Etoile de Bessèges,47.,DOMONT Axel,0
3/02/2019,GP La Marseillaise,31.,DOMONT Axel,0
9/06/2019,Boucles de la Mayenne,89.,DUMOULIN Samuel,0
19/05/2019,"4 Jours de Dunkerque, Stage 6 : Roubaix - Dunkerque",DNS,DUMOULIN Samuel,0
20/04/2019,Tour du Finistère,58.,DUMOULIN Samuel,0
16/04/2019,Paris - Camembert,72.,DUMOULIN Samuel,0
11/04/2019,"Circuit de la Sarthe - Pays de la Loire, Stage 3 : Abbaye Royale de l’Épau - Mont des Avaloirs",DNF,DUMOULIN Samuel,0
7/04/2019,La Roue Tourangelle,8.,DUMOULIN Samuel,20
31/03/2019,GP Cholet - Pays De Loire,21.,DUMOULIN Samuel,0
30/03/2019,Classic Loire Atlantique,31.,DUMOULIN Samuel,0
24/03/2019,GP de Denain - Porte du Hainaut,9.,DUMOULIN Samuel,30
2/03/2019,UAE Tour,113.,DUMOULIN Samuel,5
2/03/2019,"UAE Tour, Stage 7 : Dubai - Dubai",17.,DUMOULIN Samuel,0
1/03/2019,"UAE Tour, Stage 6 : Ajman - Jabel Jais",107.,DUMOULIN Samuel,0
28/02/2019,"UAE Tour, Stage 5 : Sharjah - Khor Fakkan",15.,DUMOULIN Samuel,0
27/02/2019,"UAE Tour, Stage 4 : Dubai - Hatta Dam",88.,DUMOULIN Samuel,0
26/02/2019,"UAE Tour, Stage 3 : Al Ain - Jebel Hafeet",98.,DUMOULIN Samuel,0
25/02/2019,"UAE Tour, Stage 2 : Abu Dhabi - Abu Dhabi",16.,DUMOULIN Samuel,0
24/02/2019,"UAE Tour, Stage 1 : Al Hudayriat T.T.T.",18.,DUMOULIN Samuel,0
17/02/2019,Tour La Provence,107.,DUMOULIN Samuel,0
3/02/2019,GP La Marseillaise,12.,DUMOULIN Samuel,9
30/06/2019,National Championships France (La Haye-Fouassière) R.R.,56.0,DUPONT Hubert,0
23/06/2019,Route d'Occitanie,14.0,DUPONT Hubert,12
22/06/2019,"Route d'Occitanie, Stage 3 : Arreau - Luchon/Hospice de France",16.0,DUPONT Hubert,0
17/06/2019,Mont Ventoux Dénivelé Challenge,32.0,DUPONT Hubert,0
12/06/2019,"Belgium Tour, Stage 1 : Sint-Niklaas - Knokke-Heist",11.0,DUPONT Hubert,0
2/06/2019,Giro d'Italia,47.0,DUPONT Hubert,19
2/06/2019,"Giro d'Italia, Stage 21 : Verona - Verona I.T.T.",88.0,DUPONT Hubert,0
1/06/2019,"Giro d'Italia, Stage 20 : Feltre - Croce d'Aune/Monte Avena",32.0,DUPONT Hubert,0
31/05/2019,"Giro d'Italia, Stage 19 : Treviso - San Martino di Castrozza",98.0,DUPONT Hubert,0
30/05/2019,"Giro d'Italia, Stage 18 : Valdaora - Santa Maria di Sala",82.0,DUPONT Hubert,0
29/05/2019,"Giro d'Italia, Stage 17 : Commezzadura - Anterselva",36.0,DUPONT Hubert,0
28/05/2019,"Giro d'Italia, Stage 16 : Lovere - Ponte di Legno",47.0,DUPONT Hubert,0
26/05/2019,"Giro d'Italia, Stage 15 : Ivrea - Como",74.0,DUPONT Hubert,0
25/05/2019,"Giro d'Italia, Stage 14 : Saint-Vincent - Courmayeur",35.0,DUPONT Hubert,0
24/05/2019,"Giro d'Italia, Stage 13 : Pinerolo - Ceresole Reale/Lago Serru",37.0,DUPONT Hubert,0
23/05/2019,"Giro d'Italia, Stage 12 : Cuneo - Pinerolo",74.0,DUPONT Hubert,0
22/05/2019,"Giro d'Italia, Stage 11 : Carpi - Novi Ligure",100.0,DUPONT Hubert,0
21/05/2019,"Giro d'Italia, Stage 10 : Ravenna - Modena",90.0,DUPONT Hubert,0
19/05/2019,"Giro d'Italia, Stage 9 : Riccione - San Marino (SMR) I.T.T.",78.0,DUPONT Hubert,0
18/05/2019,"Giro d'Italia, Stage 8 : Tortoredo Lido - Pesaro",71.0,DUPONT Hubert,0
17/05/2019,"Giro d'Italia, Stage 7 : Vasto - L'Aquila",64.0,DUPONT Hubert,0
16/05/2019,"Giro d'Italia, Stage 6 : Cassino - San Giovanni Rotondo",76.0,DUPONT Hubert,0
15/05/2019,"Giro d'Italia, Stage 5 : Frascati - Terracina",154.0,DUPONT Hubert,0
14/05/2019,"Giro d'Italia, Stage 4 : Orbetello - Frascati",83.0,DUPONT Hubert,0
13/05/2019,"Giro d'Italia, Stage 3 : Vinci - Orbetello",139.0,DUPONT Hubert,0
12/05/2019,"Giro d'Italia, Stage 2 : Bologna - Fucecchio",119.0,DUPONT Hubert,0
11/05/2019,"Giro d'Italia, Stage 1 : Bologna - San Luca I.T.T.",104.0,DUPONT Hubert,0
26/04/2019,Tour of the Alps,19.0,DUPONT Hubert,13
25/04/2019,"Tour of the Alps, Stage 4 : Baselga di Pine - Cles",7.0,DUPONT Hubert,0
13/04/2019,Itzulia Basque Country,61.0,DUPONT Hubert,5
13/04/2019,"Itzulia Basque Country, Stage 6 : Eibar - Eibar",27.0,DUPONT Hubert,0
12/04/2019,"Itzulia Basque Country, Stage 5 : Arrigorriaga - Arrate",56.0,DUPONT Hubert,0
11/04/2019,"Itzulia Basque Country, Stage 4 : Vitoria-Gasteiz - Arrigorriaga",62.0,DUPONT Hubert,0
10/04/2019,"Itzulia Basque Country, Stage 3 : Sarriguren - Estibaliz",132.0,DUPONT Hubert,0
9/04/2019,"Itzulia Basque Country, Stage 2 : Zumarraga - Gorraiz",128.0,DUPONT Hubert,0
8/04/2019,"Itzulia Basque Country, Stage 1 : Zumarraga - Zumarraga I.T.T.",102.0,DUPONT Hubert,0
31/03/2019,GP Cholet - Pays De Loire,43.0,DUPONT Hubert,0
30/03/2019,Classic Loire Atlantique,55.0,DUPONT Hubert,0
3/03/2019,Drôme Classic,42.0,DUPONT Hubert,0
2/03/2019,Classic d'Ardèche,62.0,DUPONT Hubert,0
24/02/2019,Tour du Haut-Var,58.0,DUPONT Hubert,0
17/02/2019,Trofeo Laigueglia,59.0,DUPONT Hubert,0
27/01/2019,Cadel Evans Great Ocean Road Race,69.0,DUPONT Hubert,5
20/01/2019,Tour Down Under,47.0,DUPONT Hubert,5
20/01/2019,"Tour Down Under, Stage 6 : McLaren Vale - Willunga Hill",39.0,DUPONT Hubert,0
19/01/2019,"Tour Down Under, Stage 5 : Glenelg - Strathalbyn",69.0,DUPONT Hubert,0
18/01/2019,"Tour Down Under, Stage 4 : Unley - Campbelltown",61.0,DUPONT Hubert,0
17/01/2019,"Tour Down Under, Stage 3 : Lobethal - Uraidla",64.0,DUPONT Hubert,0
16/01/2019,"Tour Down Under, Stage 2 : Norwood - Angaston",63.0,DUPONT Hubert,0
15/01/2019,"Tour Down Under, Stage 1 : Barnsley - Bedale",96.0,DUPONT Hubert,0
23/06/2019,Route d'Occitanie,76.,DUVAL Julien,0
21/06/2019,"Route d'Occitanie, Stage 2 : Labruguière - Martres-Tolosane",8.,DUVAL Julien,0
13/06/2019,GP Kanton Aargau - Gippingen,79.,DUVAL Julien,0
9/06/2019,Boucles de la Mayenne,45.,DUVAL Julien,0
7/06/2019,"Boucles de la Mayenne, Stage 1 : Renault Saint-Berthevin - Changé",leader,DUVAL Julien,6
7/06/2019,"Boucles de la Mayenne, Stage 1 : Renault Saint-Berthevin - Changé",2.,DUVAL Julien,10
6/06/2019,"Boucles de la Mayenne, Prologue : Laval I.T.T.",20.,DUVAL Julien,0
19/05/2019,4 Jours de Dunkerque,53.,DUVAL Julien,0
22/04/2019,Tro-Bro Léon,85.,DUVAL Julien,0
14/04/2019,Paris - Roubaix,64.,DUVAL Julien,5
7/04/2019,Ronde van Vlaanderen,DNF,DUVAL Julien,0
3/04/2019,Dwars door Vlaanderen,119.,DUVAL Julien,5
31/03/2019,Gent - Wevelgem,DNF,DUVAL Julien,0
29/03/2019,E3 Harelbeke,DNF,DUVAL Julien,0
23/03/2019,Milano - Sanremo,151.,DUVAL Julien,5
19/03/2019,Tirreno - Adriatico,98.,DUVAL Julien,5
19/03/2019,"Tirreno - Adriatico, Stage 7 : San Benedetto del Tronto I.T.T.",92.,DUVAL Julien,0
18/03/2019,"Tirreno - Adriatico, Stage 6 : Matelica - Jesi",56.,DUVAL Julien,0
17/03/2019,"Tirreno - Adriatico, Stage 5 : Colli al Metauro - Recanti",132.,DUVAL Julien,0
16/03/2019,"Tirreno - Adriatico, Stage 4 : Foligno - Fossombrone",106.,DUVAL Julien,0
15/03/2019,"Tirreno - Adriatico, Stage 3 : Pomarance - Foligno",94.,DUVAL Julien,0
14/03/2019,"Tirreno - Adriatico, Stage 2 : Camaiore - Pomarance",103.,DUVAL Julien,0
13/03/2019,"Tirreno - Adriatico, Stage 1 : Lido di Camaiore T.T.T.",-,DUVAL Julien,0
5/03/2019,Le Samyn,73.,DUVAL Julien,0
2/03/2019,Omloop Het Nieuwsblad,94.,DUVAL Julien,5
21/02/2019,Tour of Oman,74.,DUVAL Julien,0
10/02/2019,Volta a la Comunitat Valenciana,129.,DUVAL Julien,0
15/07/2019,"Tour de France, Stage 10 : Saint-Flour - Albi",68.,FRANK Mathias,0
14/07/2019,"Tour de France, Stage 9 : Saint-Étienne - Brioude",17.,FRANK Mathias,0
13/07/2019,"Tour de France, Stage 8 : Mâcon - Saint-Étienne",48.,FRANK Mathias,0
12/07/2019,"Tour de France, Stage 7 : Belfort - Chalon-sur-Saône",131.,FRANK Mathias,0
11/07/2019,"Tour de France, Stage 6 : Mulhouse - La Planche des Belles Filles",65.,FRANK Mathias,0
10/07/2019,"Tour de France, Stage 5 : Saint-Dié-des-Vosges - Colmar",55.,FRANK Mathias,0
9/07/2019,"Tour de France, Stage 4 : Reims - Nancy",127.,FRANK Mathias,0
8/07/2019,"Tour de France, Stage 3 : Binche (BEL) - Epernay",59.,FRANK Mathias,0
7/07/2019,"Tour de France, Stage 2 : Brussel (BEL) T.T.T.",19.,FRANK Mathias,0
6/07/2019,"Tour de France, Stage 1 : Brussel (BEL) - Brussel (BEL)",135.,FRANK Mathias,0
30/06/2019,National Championships Switzerland (Fischingen) R.R.,3.,FRANK Mathias,30
23/06/2019,Tour de Suisse,20.,FRANK Mathias,20
23/06/2019,"Tour de Suisse, Stage 9 : Ulrichen - Ulrichen",4.,FRANK Mathias,10
22/06/2019,"Tour de Suisse, Stage 8 : Goms - Goms I.T.T.",120.,FRANK Mathias,0
21/06/2019,"Tour de Suisse, Stage 7 : Unterterzen - San Gottardo",31.,FRANK Mathias,0
20/06/2019,"Tour de Suisse, Stage 6 : Einsiedeln - Flumserberg",44.,FRANK Mathias,0
19/06/2019,"Tour de Suisse, Stage 5 : Münchenstein - Einsiedeln",50.,FRANK Mathias,0
18/06/2019,"Tour de Suisse, Stage 4 : Murten - Arlesheim",36.,FRANK Mathias,0
17/06/2019,"Tour de Suisse, Stage 3 : Flamatt - Murten",57.,FRANK Mathias,0
16/06/2019,"Tour de Suisse, Stage 2 : Langnau im Emmental - Langnau im Emmental",38.,FRANK Mathias,0
15/06/2019,"Tour de Suisse, Stage 1 : Langnau im Emmental I.T.T.",60.,FRANK Mathias,0
26/05/2019,Tour de l'Ain,2.,FRANK Mathias,80
26/05/2019,"Tour de l'Ain, Stage 3 : Villars-les-Dombes - Col du Grand-Colombier",5.,FRANK Mathias,0
25/05/2019,"Tour de l'Ain, Stage 2 : Bellignat - Col de la Faucille",3.,FRANK Mathias,5
5/05/2019,Tour de Romandie,12.,FRANK Mathias,54
5/05/2019,"Tour de Romandie, Stage 5 : Genève I.T.T.",37.,FRANK Mathias,0
4/05/2019,"Tour de Romandie, Stage 4 : Lucens - Torgon",19.,FRANK Mathias,0
3/05/2019,"Tour de Romandie, Stage 3 : Romont - Romont",11.,FRANK Mathias,0
2/05/2019,"Tour de Romandie, Stage 2 : Le Locles - Morgins",50.,FRANK Mathias,0
1/05/2019,"Tour de Romandie, Stage 1 : Neuchâtel - La-Chaux-de-Fonds",18.,FRANK Mathias,0
30/04/2019,"Tour de Romandie, Prologue : Neuchâtel I.T.T.",48.,FRANK Mathias,0
24/04/2019,Flèche Wallonne,38.,FRANK Mathias,5
13/04/2019,Itzulia Basque Country,67.,FRANK Mathias,5
13/04/2019,"Itzulia Basque Country, Stage 6 : Eibar - Eibar",49.,FRANK Mathias,0
12/04/2019,"Itzulia Basque Country, Stage 5 : Arrigorriaga - Arrate",47.,FRANK Mathias,0
11/04/2019,"Itzulia Basque Country, Stage 4 : Vitoria-Gasteiz - Arrigorriaga",53.,FRANK Mathias,0
10/04/2019,"Itzulia Basque Country, Stage 3 : Sarriguren - Estibaliz",129.,FRANK Mathias,0
9/04/2019,"Itzulia Basque Country, Stage 2 : Zumarraga - Gorraiz",131.,FRANK Mathias,0
8/04/2019,"Itzulia Basque Country, Stage 1 : Zumarraga - Zumarraga I.T.T.",51.,FRANK Mathias,0
16/03/2019,"Paris - Nice, Stage 7 : Nice - Col de Turini",DNF,FRANK Mathias,0
15/03/2019,"Paris - Nice, Stage 6 : Peynier - Brignoles",75.,FRANK Mathias,0
14/03/2019,"Paris - Nice, Stage 5 : Barbentane - Barbentane I.T.T.",61.,FRANK Mathias,0
13/03/2019,"Paris - Nice, Stage 4 : Vichy - Pélussin",44.,FRANK Mathias,0
12/03/2019,"Paris - Nice, Stage 3 : Cepoy - Moulins-Yzeure",132.,FRANK Mathias,0
11/03/2019,"Paris - Nice, Stage 2 : Les Bréviaires - Bellegarde",135.,FRANK Mathias,0
10/03/2019,"Paris - Nice, Stage 1 : Saint-Germain-en-Laye - Saint-Germain-en-Laye",106.,FRANK Mathias,0
21/02/2019,Tour of Oman,14.,FRANK Mathias,26
20/02/2019,"Tour of Oman, Stage 5 : Samail - Jabal Al Akhdhar (Green Mountain)",9.,FRANK Mathias,0
15/07/2019,"Tour de France, Stage 10 : Saint-Flour - Albi",32.,GALLOPIN Tony,0
14/07/2019,"Tour de France, Stage 9 : Saint-Étienne - Brioude",41.,GALLOPIN Tony,0
13/07/2019,"Tour de France, Stage 8 : Mâcon - Saint-Étienne",107.,GALLOPIN Tony,0
12/07/2019,"Tour de France, Stage 7 : Belfort - Chalon-sur-Saône",112.,GALLOPIN Tony,0
11/07/2019,"Tour de France, Stage 6 : Mulhouse - La Planche des Belles Filles",137.,GALLOPIN Tony,0
10/07/2019,"Tour de France, Stage 5 : Saint-Dié-des-Vosges - Colmar",100.,GALLOPIN Tony,0
9/07/2019,"Tour de France, Stage 4 : Reims - Nancy",172.,GALLOPIN Tony,0
8/07/2019,"Tour de France, Stage 3 : Binche (BEL) - Epernay",86.,GALLOPIN Tony,0
7/07/2019,"Tour de France, Stage 2 : Brussel (BEL) T.T.T.",19.,GALLOPIN Tony,0
6/07/2019,"Tour de France, Stage 1 : Brussel (BEL) - Brussel (BEL)",136.,GALLOPIN Tony,0
23/06/2019,Route d'Occitanie,4.,GALLOPIN Tony,56
22/06/2019,"Route d'Occitanie, Stage 3 : Arreau - Luchon/Hospice de France",6.,GALLOPIN Tony,0
21/06/2019,"Route d'Occitanie, Stage 2 : Labruguière - Martres-Tolosane",17.,GALLOPIN Tony,0
20/06/2019,"Route d'Occitanie, Stage 1 : Gignac - Saint-Geniez-d'Olt-et-d'Aubrac",5.,GALLOPIN Tony,0
17/06/2019,Mont Ventoux Dénivelé Challenge,9.,GALLOPIN Tony,16
28/05/2019,"Giro d'Italia, Stage 16 : Lovere - Ponte di Legno",DNF,GALLOPIN Tony,0
26/05/2019,"Giro d'Italia, Stage 15 : Ivrea - Como",127.,GALLOPIN Tony,0
25/05/2019,"Giro d'Italia, Stage 14 : Saint-Vincent - Courmayeur",30.,GALLOPIN Tony,0
24/05/2019,"Giro d'Italia, Stage 13 : Pinerolo - Ceresole Reale/Lago Serru",20.,GALLOPIN Tony,0
23/05/2019,"Giro d'Italia, Stage 12 : Cuneo - Pinerolo",50.,GALLOPIN Tony,0
22/05/2019,"Giro d'Italia, Stage 11 : Carpi - Novi Ligure",111.,GALLOPIN Tony,0
21/05/2019,"Giro d'Italia, Stage 10 : Ravenna - Modena",132.,GALLOPIN Tony,0
19/05/2019,"Giro d'Italia, Stage 9 : Riccione - San Marino (SMR) I.T.T.",51.,GALLOPIN Tony,0
18/05/2019,"Giro d'Italia, Stage 8 : Tortoredo Lido - Pesaro",36.,GALLOPIN Tony,0
17/05/2019,"Giro d'Italia, Stage 7 : Vasto - L'Aquila",2.,GALLOPIN Tony,40
16/05/2019,"Giro d'Italia, Stage 6 : Cassino - San Giovanni Rotondo",72.,GALLOPIN Tony,0
15/05/2019,"Giro d'Italia, Stage 5 : Frascati - Terracina",151.,GALLOPIN Tony,0
14/05/2019,"Giro d'Italia, Stage 4 : Orbetello - Frascati",14.,GALLOPIN Tony,0
13/05/2019,"Giro d'Italia, Stage 3 : Vinci - Orbetello",35.,GALLOPIN Tony,0
12/05/2019,"Giro d'Italia, Stage 2 : Bologna - Fucecchio",52.,GALLOPIN Tony,0
11/05/2019,"Giro d'Italia, Stage 1 : Bologna - San Luca I.T.T.",30.,GALLOPIN Tony,0
31/03/2019,"Volta a Catalunya, Stage 7 : Barcelona - Barcelona",DNF,GALLOPIN Tony,0
30/03/2019,"Volta a Catalunya, Stage 6 : Valls - Vilaseca",114.,GALLOPIN Tony,0
29/03/2019,"Volta a Catalunya, Stage 5 : Puigcerda - Sant Cugat",37.,GALLOPIN Tony,0
28/03/2019,"Volta a Catalunya, Stage 4 : Llanars - La Molina",17.,GALLOPIN Tony,0
27/03/2019,"Volta a Catalunya, Stage 3 : Sant Feliu de Guixols - Vallter 2000",54.,GALLOPIN Tony,0
26/03/2019,"Volta a Catalunya, Stage 2 : Mataro - Sant Feliu de Guixols",56.,GALLOPIN Tony,0
25/03/2019,"Volta a Catalunya, Stage 1 : Calella - Calella",84.,GALLOPIN Tony,0
17/03/2019,"Paris - Nice, Stage 8 : Nice - Nice",DNS,GALLOPIN Tony,0
16/03/2019,"Paris - Nice, Stage 7 : Nice - Col de Turini",56.,GALLOPIN Tony,0
15/03/2019,"Paris - Nice, Stage 6 : Peynier - Brignoles",17.,GALLOPIN Tony,0
14/03/2019,"Paris - Nice, Stage 5 : Barbentane - Barbentane I.T.T.",41.,GALLOPIN Tony,0
13/03/2019,"Paris - Nice, Stage 4 : Vichy - Pélussin",19.,GALLOPIN Tony,0
12/03/2019,"Paris - Nice, Stage 3 : Cepoy - Moulins-Yzeure",22.,GALLOPIN Tony,0
11/03/2019,"Paris - Nice, Stage 2 : Les Bréviaires - Bellegarde",35.,GALLOPIN Tony,0
10/03/2019,"Paris - Nice, Stage 1 : Saint-Germain-en-Laye - Saint-Germain-en-Laye",24.,GALLOPIN Tony,0
2/03/2019,UAE Tour,21.,GALLOPIN Tony,14
2/03/2019,"UAE Tour, Stage 7 : Dubai - Dubai",54.,GALLOPIN Tony,0
1/03/2019,"UAE Tour, Stage 6 : Ajman - Jabel Jais",26.,GALLOPIN Tony,0
28/02/2019,"UAE Tour, Stage 5 : Sharjah - Khor Fakkan",61.,GALLOPIN Tony,0
27/02/2019,"UAE Tour, Stage 4 : Dubai - Hatta Dam",20.,GALLOPIN Tony,0
26/02/2019,"UAE Tour, Stage 3 : Al Ain - Jebel Hafeet",30.,GALLOPIN Tony,0
25/02/2019,"UAE Tour, Stage 2 : Abu Dhabi - Abu Dhabi",31.,GALLOPIN Tony,0
24/02/2019,"UAE Tour, Stage 1 : Al Hudayriat T.T.T.",18.,GALLOPIN Tony,0
