Date,Race,Rank,Rider,CQ
11/03/2015,"Tirreno - Adriatico, Stage 1 : Lido di Camaiore I.T.T.",33.,VIVIANI Elia,0
1/03/2015,Kuurne - Brussel - Kuurne,3.,VIVIANI Elia,40
7/02/2015,Dubai Tour,49.,VIVIANI Elia,5
7/02/2015,"Dubai Tour, Stage 4 : Dubai - Dubai",2.,VIVIANI Elia,15
5/02/2015,"Dubai Tour, Stage 2 : Dubai - Dubai",1.,VIVIANI Elia,25
4/02/2015,"Dubai Tour, Stage 1 : Dubai - Dubai",3.,VIVIANI Elia,10
1/02/2015,Trofeo Palma,41.,VIVIANI Elia,0
29/01/2015,Trofeo Santanyi,2.,VIVIANI Elia,48
13/09/2015,Tour of Britain,81.,WIGGINS Bradley,0
2/08/2015,Ride London - Surrey Classic,84.,WIGGINS Bradley,0
3/05/2015,Tour de Yorkshire,59.,WIGGINS Bradley,0
12/04/2015,Paris - Roubaix,18.,WIGGINS Bradley,28
8/04/2015,Scheldeprijs,142.,WIGGINS Bradley,0
5/04/2015,Ronde van Vlaanderen,87.,WIGGINS Bradley,5
2/04/2015,Driedaagse De Panne-Koksijde,3.,WIGGINS Bradley,100
2/04/2015,"Driedaagse De Panne-Koksijde, Stage 3b : De Panne I.T.T.",1.,WIGGINS Bradley,25
29/03/2015,Gent - Wevelgem,DNF,WIGGINS Bradley,0
15/03/2015,"Paris - Nice, Stage 7 : Nice - Col d'Eze I.T.T.",DNS,WIGGINS Bradley,0
14/03/2015,"Paris - Nice, Stage 6 : Vence - Nice",103.,WIGGINS Bradley,0
13/03/2015,"Paris - Nice, Stage 5 : Saint-Etienne - Rasteau",134.,WIGGINS Bradley,0
12/03/2015,"Paris - Nice, Stage 4 : Varennes-sur-Allier - Croix-de-Chaubouret",143.,WIGGINS Bradley,0
11/03/2015,"Paris - Nice, Stage 3 : Saint-Amand-Montrond - Saint-Pourçain-sur-Sioule",137.,WIGGINS Bradley,0
10/03/2015,"Paris - Nice, Stage 2 : Saint-Aignan - Saint-Amand-Montrond",142.,WIGGINS Bradley,0
9/03/2015,"Paris - Nice, Stage 1 : Saint-Rémy-lès-Chevreuse - Contres",140.,WIGGINS Bradley,0
8/03/2015,"Paris - Nice, Prologue : Maurepas I.T.T.",12.,WIGGINS Bradley,0
28/02/2015,Omloop Het Nieuwsblad,44.,WIGGINS Bradley,0
13/02/2015,Tour of Qatar,78.,WIGGINS Bradley,0
10/02/2015,"Tour of Qatar, Stage 3 : Lusail I.T.T.",3.,WIGGINS Bradley,10
13/09/2015,GP de Montréal,DNF,ZANDIO ECHAIDE Xabier,0
11/09/2015,GP de Québec,98.,ZANDIO ECHAIDE Xabier,5
30/08/2015,GP Ouest France - Plouay,101.,ZANDIO ECHAIDE Xabier,5
28/08/2015,Tour du Poitou Charentes,63.,ZANDIO ECHAIDE Xabier,0
8/08/2015,Tour de Pologne,107.,ZANDIO ECHAIDE Xabier,5
8/08/2015,"Tour de Pologne, Stage 7 : Krakow - Krakow I.T.T.",67.,ZANDIO ECHAIDE Xabier,0
7/08/2015,"Tour de Pologne, Stage 6 : Bukowina Tatrzanska - Bukowina Tatrzanska",67.,ZANDIO ECHAIDE Xabier,0
6/08/2015,"Tour de Pologne, Stage 5 : Nowy Sacz - Zakopane",131.,ZANDIO ECHAIDE Xabier,0
5/08/2015,"Tour de Pologne, Stage 4 : Jaworzno - Nowy Sacz",136.,ZANDIO ECHAIDE Xabier,0
4/08/2015,"Tour de Pologne, Stage 3 : Zawiercie - Katowice",146.,ZANDIO ECHAIDE Xabier,0
3/08/2015,"Tour de Pologne, Stage 2 : Czestochowa - Dabrowa Gornicza",112.,ZANDIO ECHAIDE Xabier,0
2/08/2015,"Tour de Pologne, Stage 1 : Warszawa - Warszawa",106.,ZANDIO ECHAIDE Xabier,0
21/06/2015,Tour de Slovénie,51.,ZANDIO ECHAIDE Xabier,0
17/05/2015,Tour of California,79.,ZANDIO ECHAIDE Xabier,0
24/04/2015,"Giro del Trentino, Stage 4 : Malé - Cles",DNF,ZANDIO ECHAIDE Xabier,0
19/04/2015,Amstel Gold Race,DNF,ZANDIO ECHAIDE Xabier,0
11/04/2015,Vuelta al Pais Vasco,90.,ZANDIO ECHAIDE Xabier,5
11/04/2015,"Vuelta al Pais Vasco, Stage 6 : Aia - Aia I.T.T.",60.,ZANDIO ECHAIDE Xabier,0
10/04/2015,"Vuelta al Pais Vasco, Stage 5 : Eibar - Aia",111.,ZANDIO ECHAIDE Xabier,0
9/04/2015,"Vuelta al Pais Vasco, Stage 4 : Zumarraga - Eibar (Arrate)",106.,ZANDIO ECHAIDE Xabier,0
8/04/2015,"Vuelta al Pais Vasco, Stage 3 : Vitoria-Gasteiz - Zumarraga",103.,ZANDIO ECHAIDE Xabier,0
7/04/2015,"Vuelta al Pais Vasco, Stage 2 : Bilbao - Vitoria-Gasteiz",97.,ZANDIO ECHAIDE Xabier,0
6/04/2015,"Vuelta al Pais Vasco, Stage 1 : Bilbao - Bilbao",146.,ZANDIO ECHAIDE Xabier,0
29/03/2015,"Volta a Catalunya, Stage 7 : L'Hospitalet de Llobregat - Barcelona",DNF,ZANDIO ECHAIDE Xabier,0
28/03/2015,"Volta a Catalunya, Stage 6 : Cervera - Port Aventura",146.,ZANDIO ECHAIDE Xabier,0
27/03/2015,"Volta a Catalunya, Stage 5 : Alp - Valls",71.,ZANDIO ECHAIDE Xabier,0
26/03/2015,"Volta a Catalunya, Stage 4 : Tona - Alp/La Molina",156.,ZANDIO ECHAIDE Xabier,0
25/03/2015,"Volta a Catalunya, Stage 3 : Girona - Girona",120.,ZANDIO ECHAIDE Xabier,0
24/03/2015,"Volta a Catalunya, Stage 2 : Mataro - Olot",153.,ZANDIO ECHAIDE Xabier,0
23/03/2015,"Volta a Catalunya, Stage 1 : Calella - Calella",180.,ZANDIO ECHAIDE Xabier,0
7/03/2015,Strade Bianche - Eroica,47.,ZANDIO ECHAIDE Xabier,0
22/02/2015,Vuelta a Andalucia / Ruta Del Sol,110.,ZANDIO ECHAIDE Xabier,0
30/01/2015,Trofeo Andratx - Mirador d'Es Colomer,107.,ZANDIO ECHAIDE Xabier,0
29/01/2015,Trofeo Santanyi,92.,ZANDIO ECHAIDE Xabier,0
14/07/2015,"Tour de France, Stage 10 : Tarbes - La Pierre-Saint-Martin",DNS,BASSO Ivan,0
12/07/2015,"Tour de France, Stage 9 : Vannes - Plumelec T.T.T.",4.,BASSO Ivan,6
11/07/2015,"Tour de France, Stage 8 : Rennes - Mur de Bretagne",120.,BASSO Ivan,0
10/07/2015,"Tour de France, Stage 7 : Livarot - Fougères",152.,BASSO Ivan,0
9/07/2015,"Tour de France, Stage 6 : Abbeville - Le Havre",181.,BASSO Ivan,0
8/07/2015,"Tour de France, Stage 5 : Arras - Amiens",118.,BASSO Ivan,0
7/07/2015,"Tour de France, Stage 4 : Seraing (BEL) - Cambrai",167.,BASSO Ivan,0
6/07/2015,"Tour de France, Stage 3 : Antwerpen (BEL) - Huy (BEL)",83.,BASSO Ivan,0
5/07/2015,"Tour de France, Stage 2 : Utrecht (NED) - Neeltje Jans (NED)",115.,BASSO Ivan,0
4/07/2015,"Tour de France, Stage 1 : Utrecht (NED) I.T.T.",164.,BASSO Ivan,0
27/06/2015,National Championships Italy (Legnano-Superga) R.R.,15.,BASSO Ivan,11
21/06/2015,Route du Sud,40.,BASSO Ivan,0
31/05/2015,Giro d'Italia,51.,BASSO Ivan,15
31/05/2015,"Giro d'Italia, Stage 21 : Torino - Milano",76.,BASSO Ivan,0
30/05/2015,"Giro d'Italia, Stage 20 : Saint-Vincent - Sestriere",63.,BASSO Ivan,0
29/05/2015,"Giro d'Italia, Stage 19 : Gravellona Toce - Cervinia",27.,BASSO Ivan,0
28/05/2015,"Giro d'Italia, Stage 18 : Melide (SUI) - Verbania",123.,BASSO Ivan,0
27/05/2015,"Giro d'Italia, Stage 17 : Tirano - Lugano (SUI)",99.,BASSO Ivan,0
26/05/2015,"Giro d'Italia, Stage 16 : Pinzolo - Aprica",80.,BASSO Ivan,0
24/05/2015,"Giro d'Italia, Stage 15 : Marostica - Madonna di Campiglio",46.,BASSO Ivan,0
23/05/2015,"Giro d'Italia, Stage 14 : Treviso - Valdobbiadene I.T.T.",109.,BASSO Ivan,0
22/05/2015,"Giro d'Italia, Stage 13 : Montecchio Maggiore - Lido di Jesolo",158.,BASSO Ivan,0
21/05/2015,"Giro d'Italia, Stage 12 : Imola - Vicenza",62.,BASSO Ivan,0
20/05/2015,"Giro d'Italia, Stage 11 : Forli - Imola",58.,BASSO Ivan,0
19/05/2015,"Giro d'Italia, Stage 10 : Civitanova Marche - Forli",85.,BASSO Ivan,0
17/05/2015,"Giro d'Italia, Stage 9 : Benevento - San Giorgio del Sannio",108.,BASSO Ivan,0
16/05/2015,"Giro d'Italia, Stage 8 : Fiuggi - Campitello Matese",47.,BASSO Ivan,0
15/05/2015,"Giro d'Italia, Stage 7 : Grosseto - Fiuggi",115.,BASSO Ivan,0
14/05/2015,"Giro d'Italia, Stage 6 : Montecatini Terme - Castiglione della Pescaia",131.,BASSO Ivan,0
13/05/2015,"Giro d'Italia, Stage 5 : La Spezia - Abetone",52.,BASSO Ivan,0
12/05/2015,"Giro d'Italia, Stage 4 : Chiavari - La Spezia",94.,BASSO Ivan,0
11/05/2015,"Giro d'Italia, Stage 3 : Rapallo - Sestri Levante",73.,BASSO Ivan,0
10/05/2015,"Giro d'Italia, Stage 2 : Albenga - Genova",88.,BASSO Ivan,0
9/05/2015,"Giro d'Italia, Stage 1 : San Lorenzo al Mare - Sanremo T.T.T.",-,BASSO Ivan,0
28/03/2015,"Volta a Catalunya, Stage 6 : Cervera - Port Aventura",DNF,BASSO Ivan,0
27/03/2015,"Volta a Catalunya, Stage 5 : Alp - Valls",127.,BASSO Ivan,0
26/03/2015,"Volta a Catalunya, Stage 4 : Tona - Alp/La Molina",95.,BASSO Ivan,0
25/03/2015,"Volta a Catalunya, Stage 3 : Girona - Girona",107.,BASSO Ivan,0
24/03/2015,"Volta a Catalunya, Stage 2 : Mataro - Olot",121.,BASSO Ivan,0
23/03/2015,"Volta a Catalunya, Stage 1 : Calella - Calella",112.,BASSO Ivan,0
17/03/2015,Tirreno - Adriatico,40.,BASSO Ivan,5
17/03/2015,"Tirreno - Adriatico, Stage 7 : San Benedetto del Tronto I.T.T.",62.,BASSO Ivan,0
16/03/2015,"Tirreno - Adriatico, Stage 6 : Rieti - Porto Sant'Elpidio",95.,BASSO Ivan,0
15/03/2015,"Tirreno - Adriatico, Stage 5 : Esanatoglia - Terminillo",42.,BASSO Ivan,0
14/03/2015,"Tirreno - Adriatico, Stage 4 : Indicatore - Castelraimondo",52.,BASSO Ivan,0
13/03/2015,"Tirreno - Adriatico, Stage 3 : Cascina - Arezzo",107.,BASSO Ivan,0
12/03/2015,"Tirreno - Adriatico, Stage 2 : Camaiore - Cascina",144.,BASSO Ivan,0
11/03/2015,"Tirreno - Adriatico, Stage 1 : Lido di Camaiore I.T.T.",78.,BASSO Ivan,0
1/03/2015,GP Citta di Lugano,17.,BASSO Ivan,9
22/02/2015,Vuelta a Andalucia / Ruta Del Sol,28.,BASSO Ivan,3
18/02/2015,"Vuelta a Andalucia / Ruta Del Sol, Stage 1b : Coria del Rio I.T.T.",18.,BASSO Ivan,0
23/08/2015,USA Pro Challenge - Tour of Colorado,79.,BELTRAN SUAREZ Edward Alexander,0
8/08/2015,Tour de Pologne,76.,BELTRAN SUAREZ Edward Alexander,5
8/08/2015,"Tour de Pologne, Stage 7 : Krakow - Krakow I.T.T.",111.,BELTRAN SUAREZ Edward Alexander,0
7/08/2015,"Tour de Pologne, Stage 6 : Bukowina Tatrzanska - Bukowina Tatrzanska",88.,BELTRAN SUAREZ Edward Alexander,0
6/08/2015,"Tour de Pologne, Stage 5 : Nowy Sacz - Zakopane",78.,BELTRAN SUAREZ Edward Alexander,0
5/08/2015,"Tour de Pologne, Stage 4 : Jaworzno - Nowy Sacz",63.,BELTRAN SUAREZ Edward Alexander,0
4/08/2015,"Tour de Pologne, Stage 3 : Zawiercie - Katowice",37.,BELTRAN SUAREZ Edward Alexander,0
3/08/2015,"Tour de Pologne, Stage 2 : Czestochowa - Dabrowa Gornicza",24.,BELTRAN SUAREZ Edward Alexander,0
2/08/2015,"Tour de Pologne, Stage 1 : Warszawa - Warszawa",92.,BELTRAN SUAREZ Edward Alexander,0
14/06/2015,Critérium du Dauphiné,61.,BELTRAN SUAREZ Edward Alexander,5
14/06/2015,"Critérium du Dauphiné, Stage 8 : Saint-Gervais-Mont Blanc - Modane (Valfréjus)",48.,BELTRAN SUAREZ Edward Alexander,0
13/06/2015,"Critérium du Dauphiné, Stage 7 : Montmélian - Saint-Gervais-Mont Blanc",44.,BELTRAN SUAREZ Edward Alexander,0
12/06/2015,"Critérium du Dauphiné, Stage 6 : Saint-Bonnet-en-Champsaur - Villard-de-Lans (Côte 2000)",50.,BELTRAN SUAREZ Edward Alexander,0
11/06/2015,"Critérium du Dauphiné, Stage 5 : Digne-les-Bains - Pra-Loup",34.,BELTRAN SUAREZ Edward Alexander,0
10/06/2015,"Critérium du Dauphiné, Stage 4 : Anneyron - Sisteron",160.,BELTRAN SUAREZ Edward Alexander,0
9/06/2015,"Critérium du Dauphiné, Stage 3 : Roanne - Montagny T.T.T.",-,BELTRAN SUAREZ Edward Alexander,0
8/06/2015,"Critérium du Dauphiné, Stage 2 : Le Bourget-du-Lac - Villars-les-Dombe",153.,BELTRAN SUAREZ Edward Alexander,0
7/06/2015,"Critérium du Dauphiné, Stage 1 : Ugine - Albertville",119.,BELTRAN SUAREZ Edward Alexander,0
3/05/2015,Presidential Tour of Turkey,43.,BELTRAN SUAREZ Edward Alexander,5
11/04/2015,Vuelta al Pais Vasco,96.,BELTRAN SUAREZ Edward Alexander,5
11/04/2015,"Vuelta al Pais Vasco, Stage 6 : Aia - Aia I.T.T.",90.,BELTRAN SUAREZ Edward Alexander,0
10/04/2015,"Vuelta al Pais Vasco, Stage 5 : Eibar - Aia",106.,BELTRAN SUAREZ Edward Alexander,0
9/04/2015,"Vuelta al Pais Vasco, Stage 4 : Zumarraga - Eibar (Arrate)",121.,BELTRAN SUAREZ Edward Alexander,0
8/04/2015,"Vuelta al Pais Vasco, Stage 3 : Vitoria-Gasteiz - Zumarraga",134.,BELTRAN SUAREZ Edward Alexander,0
7/04/2015,"Vuelta al Pais Vasco, Stage 2 : Bilbao - Vitoria-Gasteiz",93.,BELTRAN SUAREZ Edward Alexander,0
6/04/2015,"Vuelta al Pais Vasco, Stage 1 : Bilbao - Bilbao",106.,BELTRAN SUAREZ Edward Alexander,0
15/03/2015,Tour de Langkawi,13.,BELTRAN SUAREZ Edward Alexander,30
14/03/2015,"Tour de Langkawi, Stage 7 : Shal Alam - Bukit Fraser",13.,BELTRAN SUAREZ Edward Alexander,0
22/02/2015,Tour of Oman,93.,BELTRAN SUAREZ Edward Alexander,0
8/02/2015,National Championships Colombia (Medellin - Mall Llanogrande) R.R.,22.,BELTRAN SUAREZ Edward Alexander,0
11/10/2015,Abu Dhabi Tour,63.,BENNATI Daniele,0
11/10/2015,"Abu Dhabi Tour, Stage 4 : Yas Marina, circuit race",11.,BENNATI Daniele,0
9/10/2015,"Abu Dhabi Tour, Stage 2 : Abu Dhabi - Abu Dhabi",12.,BENNATI Daniele,0
8/10/2015,"Abu Dhabi Tour, Stage 1 : Qasr-al-Sarab - Madinat Zayed",3.,BENNATI Daniele,5
4/10/2015,Il Lombardia,DNF,BENNATI Daniele,0
2/10/2015,Gran Piemonte,7.,BENNATI Daniele,42
27/09/2015,World Championships (Richmond) R.R.,83.,BENNATI Daniele,10
20/09/2015,GP Industria & Commercio di Prato,1.,BENNATI Daniele,80
13/09/2015,Vuelta a España,131.,BENNATI Daniele,15
13/09/2015,"Vuelta a España, Stage 21 : Alcala de Henares - Madrid",13.,BENNATI Daniele,0
12/09/2015,"Vuelta a España, Stage 20 : San Lorenzo de El Escorial - Cercedilla",103.,BENNATI Daniele,0
11/09/2015,"Vuelta a España, Stage 19 : Medina del Campo - Avila",143.,BENNATI Daniele,0
10/09/2015,"Vuelta a España, Stage 18 : Roa - Riaza",75.,BENNATI Daniele,0
9/09/2015,"Vuelta a España, Stage 17 : Burgos - Burgos I.T.T.",123.,BENNATI Daniele,0
7/09/2015,"Vuelta a España, Stage 16 : Luarca - Alto Ermita de Alba",161.,BENNATI Daniele,0
6/09/2015,"Vuelta a España, Stage 15 : Comillas - Alto de Sotres",130.,BENNATI Daniele,0
5/09/2015,"Vuelta a España, Stage 14 : Vitoria - Alto Campoo",159.,BENNATI Daniele,0
4/09/2015,"Vuelta a España, Stage 13 : Calatayud - Tarazona",60.,BENNATI Daniele,0
3/09/2015,"Vuelta a España, Stage 12 : Escaldes (AND) - Lleida",127.,BENNATI Daniele,0
2/09/2015,"Vuelta a España, Stage 11 : Andorra la Vella (AND) - Cortals d´Encamp (AND)",142.,BENNATI Daniele,0
31/08/2015,"Vuelta a España, Stage 10 : Valencia - Castellon",16.,BENNATI Daniele,0
30/08/2015,"Vuelta a España, Stage 9 : Torrevieja - Alto Cumbre del Sol",176.,BENNATI Daniele,0
29/08/2015,"Vuelta a España, Stage 8 : Puebla de Don Fadrique - Murcia",86.,BENNATI Daniele,0
28/08/2015,"Vuelta a España, Stage 7 : Jodar - La Alpujarra",176.,BENNATI Daniele,0
27/08/2015,"Vuelta a España, Stage 6 : Cordoba - Sierra de Cazorla",135.,BENNATI Daniele,0
26/08/2015,"Vuelta a España, Stage 5 : Rota - Alcala de Guadaira",102.,BENNATI Daniele,0
25/08/2015,"Vuelta a España, Stage 4 : Estepona - Vejer de la Frontera",185.,BENNATI Daniele,0
24/08/2015,"Vuelta a España, Stage 3 : Mijas - Malaga",166.,BENNATI Daniele,0
23/08/2015,"Vuelta a España, Stage 2 : Alhaurin de la Torre - Caminito del Rey",191.,BENNATI Daniele,0
22/08/2015,"Vuelta a España, Stage 1 : Puerto Banus - Marbella T.T.T.",2.,BENNATI Daniele,0
15/07/2015,"Tour de France, Stage 11 : Pau - Cauterets",DNF,BENNATI Daniele,0
14/07/2015,"Tour de France, Stage 10 : Tarbes - La Pierre-Saint-Martin",113.,BENNATI Daniele,0
12/07/2015,"Tour de France, Stage 9 : Vannes - Plumelec T.T.T.",-,BENNATI Daniele,0
11/07/2015,"Tour de France, Stage 8 : Rennes - Mur de Bretagne",114.,BENNATI Daniele,0
10/07/2015,"Tour de France, Stage 7 : Livarot - Fougères",52.,BENNATI Daniele,0
9/07/2015,"Tour de France, Stage 6 : Abbeville - Le Havre",87.,BENNATI Daniele,0
8/07/2015,"Tour de France, Stage 5 : Arras - Amiens",87.,BENNATI Daniele,0
7/07/2015,"Tour de France, Stage 4 : Seraing (BEL) - Cambrai",48.,BENNATI Daniele,0
6/07/2015,"Tour de France, Stage 3 : Antwerpen (BEL) - Huy (BEL)",164.,BENNATI Daniele,0
5/07/2015,"Tour de France, Stage 2 : Utrecht (NED) - Neeltje Jans (NED)",92.,BENNATI Daniele,0
4/07/2015,"Tour de France, Stage 1 : Utrecht (NED) I.T.T.",93.,BENNATI Daniele,0
24/06/2015,National Championships Italy (Bogogno) I.T.T.,3.,BENNATI Daniele,36
21/06/2015,"Tour de Suisse, Stage 8 : Bern - Bern I.T.T.",DNS,BENNATI Daniele,0
20/06/2015,"Tour de Suisse, Stage 7 : Bern - Bern",5.,BENNATI Daniele,5
19/06/2015,"Tour de Suisse, Stage 6 : Biel - Düdingen",19.,BENNATI Daniele,0
18/06/2015,"Tour de Suisse, Stage 5 : Wil - Biel",5.,BENNATI Daniele,5
17/06/2015,"Tour de Suisse, Stage 4 : Unterterzen - Sölden/Rettenbachgletscher (AUT)",116.,BENNATI Daniele,0
16/06/2015,"Tour de Suisse, Stage 3 : Flims - Schwarzenbach",54.,BENNATI Daniele,0
15/06/2015,"Tour de Suisse, Stage 2 : Quinto - Olivone",147.,BENNATI Daniele,0
14/06/2015,"Tour de Suisse, Stage 1 : Risch-Rotkreuz - Risch-Rotkreuz",122.,BENNATI Daniele,0
13/06/2015,"Tour de Suisse, Prologue : Risch-Rotkreuz I.T.T.",27.,BENNATI Daniele,0
17/05/2015,Tour of California,63.,BENNATI Daniele,0
15/05/2015,"Tour of California, Stage 6 : Santa Clarita I.T.T.",5.,BENNATI Daniele,3
3/05/2015,Presidential Tour of Turkey,82.,BENNATI Daniele,0
2/05/2015,"Presidential Tour of Turkey, Stage 7 : Selçuk - Izmir",16.,BENNATI Daniele,0
29/04/2015,"Presidential Tour of Turkey, Stage 4 : Fethiye - Marmaris",9.,BENNATI Daniele,0
22/03/2015,Milano - Sanremo,DNF,BENNATI Daniele,0
16/03/2015,"Tirreno - Adriatico, Stage 6 : Rieti - Porto Sant'Elpidio",DNF,BENNATI Daniele,0
15/03/2015,"Tirreno - Adriatico, Stage 5 : Esanatoglia - Terminillo",144.,BENNATI Daniele,0
14/03/2015,"Tirreno - Adriatico, Stage 4 : Indicatore - Castelraimondo",146.,BENNATI Daniele,0
13/03/2015,"Tirreno - Adriatico, Stage 3 : Cascina - Arezzo",108.,BENNATI Daniele,0
12/03/2015,"Tirreno - Adriatico, Stage 2 : Camaiore - Cascina",23.,BENNATI Daniele,0
11/03/2015,"Tirreno - Adriatico, Stage 1 : Lido di Camaiore I.T.T.",47.,BENNATI Daniele,0
7/03/2015,Strade Bianche - Eroica,61.,BENNATI Daniele,0
22/02/2015,Tour of Oman,124.,BENNATI Daniele,0
11/10/2015,Abu Dhabi Tour,86.,BOARO Manuele,0
4/10/2015,Tour de l'Eurométropole,12.,BOARO Manuele,18
1/10/2015,"Tour de l'Eurométropole, Stage 1 : La Louvière - Chièvres",20.,BOARO Manuele,0
30/09/2015,"Tour de l'Eurométropole, Prologue : Obigies - Mont Saint-Aubert I.T.T.",11.,BOARO Manuele,0
20/09/2015,World Championships (Richmond) T.T.T.,27.,BOARO Manuele,5
13/09/2015,GP de Montréal,DNF,BOARO Manuele,0
11/09/2015,GP de Québec,DNF,BOARO Manuele,0
30/08/2015,GP Ouest France - Plouay,112.,BOARO Manuele,5
23/08/2015,Vattenfall Cyclassics - Hamburg,89.,BOARO Manuele,5
16/08/2015,"Eneco Tour, Stage 7 : Sint-Pieters-Leeuw - Geraardsbergen",DNF,BOARO Manuele,0
15/08/2015,"Eneco Tour, Stage 6 : Heerlen (NED) - Houffalize",63.,BOARO Manuele,0
14/08/2015,"Eneco Tour, Stage 5 : Riemst (BEL) - Sittard",127.,BOARO Manuele,0
13/08/2015,"Eneco Tour, Stage 4 : Hoogerheide (NED) I.T.T.",36.,BOARO Manuele,0
12/08/2015,"Eneco Tour, Stage 3 : Beveren - Ardooie",68.,BOARO Manuele,0
11/08/2015,"Eneco Tour, Stage 2 : Breda - Breda",46.,BOARO Manuele,0
10/08/2015,"Eneco Tour, Stage 1 : Bolsward - Bolsward",61.,BOARO Manuele,0
1/08/2015,Clasica San Sebastian,69.,BOARO Manuele,5
24/06/2015,National Championships Italy (Bogogno) I.T.T.,6.,BOARO Manuele,24
21/06/2015,European Games (Baku) R.R.,24.,BOARO Manuele,0
18/06/2015,European Games (Baku) I.T.T.,11.,BOARO Manuele,0
31/05/2015,Giro d'Italia,96.,BOARO Manuele,15
31/05/2015,"Giro d'Italia, Stage 21 : Torino - Milano",45.,BOARO Manuele,0
30/05/2015,"Giro d'Italia, Stage 20 : Saint-Vincent - Sestriere",130.,BOARO Manuele,0
29/05/2015,"Giro d'Italia, Stage 19 : Gravellona Toce - Cervinia",119.,BOARO Manuele,0
28/05/2015,"Giro d'Italia, Stage 18 : Melide (SUI) - Verbania",100.,BOARO Manuele,0
27/05/2015,"Giro d'Italia, Stage 17 : Tirano - Lugano (SUI)",107.,BOARO Manuele,0
26/05/2015,"Giro d'Italia, Stage 16 : Pinzolo - Aprica",87.,BOARO Manuele,0
24/05/2015,"Giro d'Italia, Stage 15 : Marostica - Madonna di Campiglio",140.,BOARO Manuele,0
23/05/2015,"Giro d'Italia, Stage 14 : Treviso - Valdobbiadene I.T.T.",27.,BOARO Manuele,0
22/05/2015,"Giro d'Italia, Stage 13 : Montecchio Maggiore - Lido di Jesolo",56.,BOARO Manuele,0
21/05/2015,"Giro d'Italia, Stage 12 : Imola - Vicenza",161.,BOARO Manuele,0
20/05/2015,"Giro d'Italia, Stage 11 : Forli - Imola",51.,BOARO Manuele,0
19/05/2015,"Giro d'Italia, Stage 10 : Civitanova Marche - Forli",74.,BOARO Manuele,0
17/05/2015,"Giro d'Italia, Stage 9 : Benevento - San Giorgio del Sannio",69.,BOARO Manuele,0
16/05/2015,"Giro d'Italia, Stage 8 : Fiuggi - Campitello Matese",141.,BOARO Manuele,0
15/05/2015,"Giro d'Italia, Stage 7 : Grosseto - Fiuggi",127.,BOARO Manuele,0
14/05/2015,"Giro d'Italia, Stage 6 : Montecatini Terme - Castiglione della Pescaia",157.,BOARO Manuele,0
13/05/2015,"Giro d'Italia, Stage 5 : La Spezia - Abetone",100.,BOARO Manuele,0
12/05/2015,"Giro d'Italia, Stage 4 : Chiavari - La Spezia",71.,BOARO Manuele,0
11/05/2015,"Giro d'Italia, Stage 3 : Rapallo - Sestri Levante",76.,BOARO Manuele,0
10/05/2015,"Giro d'Italia, Stage 2 : Albenga - Genova",66.,BOARO Manuele,0
9/05/2015,"Giro d'Italia, Stage 1 : San Lorenzo al Mare - Sanremo T.T.T.",2.,BOARO Manuele,10
26/04/2015,Liège - Bastogne - Liège,DNF,BOARO Manuele,0
22/04/2015,Flèche Wallonne,81.,BOARO Manuele,5
19/04/2015,Amstel Gold Race,52.,BOARO Manuele,5
10/04/2015,Circuit de la Sarthe - Pays de la Loire,2.,BOARO Manuele,80
9/04/2015,"Circuit de la Sarthe - Pays de la Loire, Stage 4 : Angers - Pré-en-Pail",leader,BOARO Manuele,6
9/04/2015,"Circuit de la Sarthe - Pays de la Loire, Stage 4 : Angers - Pré-en-Pail",1.,BOARO Manuele,20
8/04/2015,"Circuit de la Sarthe - Pays de la Loire, Stage 3 : Angers I.T.T.",5.,BOARO Manuele,0
29/03/2015,Critérium International,10.,BOARO Manuele,44
29/03/2015,"Critérium International, Stage 3 : Porto-Vecchio - Col de l'Ospedale",10.,BOARO Manuele,0
28/03/2015,"Critérium International, Stage 2 : Porto-Vecchio I.T.T.",3.,BOARO Manuele,10
22/03/2015,Milano - Sanremo,123.,BOARO Manuele,5
7/03/2015,Strade Bianche - Eroica,38.,BOARO Manuele,0
1/03/2015,GP Citta di Lugano,8.,BOARO Manuele,36
7/02/2015,Dubai Tour,9.,BOARO Manuele,50
6/02/2015,"Dubai Tour, Stage 3 : Dubai - Hatta",16.,BOARO Manuele,0
25/01/2015,Tour Down Under,95.,BOARO Manuele,5
25/01/2015,"Tour Down Under, Stage 6 : Adelaide - Adelaide",79.,BOARO Manuele,0
24/01/2015,"Tour Down Under, Stage 5 : McLaren Vale - Willunga Hill",117.,BOARO Manuele,0
23/01/2015,"Tour Down Under, Stage 4 : Glenelg - Mount Barker",72.,BOARO Manuele,0
22/01/2015,"Tour Down Under, Stage 3 : Norwood - Paracombe",71.,BOARO Manuele,0
21/01/2015,"Tour Down Under, Stage 2 : Unley - Stirling",92.,BOARO Manuele,0
20/01/2015,"Tour Down Under, Stage 1 : Tanunda - Campbelltown",99.,BOARO Manuele,0
11/10/2015,Paris - Tours,89.,BODNAR Maciej,0
8/10/2015,Paris - Bourges,23.,BODNAR Maciej,0
6/10/2015,Binche - Chimay - Binche / Mémorial Frank Vandenbroucke,27.,BODNAR Maciej,0
27/09/2015,World Championships (Richmond) R.R.,DNF,BODNAR Maciej,0
