Date,Race,Rank,Rider,CQ
5/01/2018,National Championships Australia (Buninyong) I.T.T.,1.,DENNIS Rohan,50
14/10/2018,Presidential Tour of Turkey,52.,DRUCKER Jempy,5
14/10/2018,"Presidential Tour of Turkey, Stage 6 : Bursa - Istanbul",3.,DRUCKER Jempy,12
13/10/2018,"Presidential Tour of Turkey, Stage 5 : Selçuk - Manisa",18.,DRUCKER Jempy,0
12/10/2018,"Presidential Tour of Turkey, Stage 4 : Marmaris - Selçuk/Kusadasi",68.,DRUCKER Jempy,0
11/10/2018,"Presidential Tour of Turkey, Stage 3 : Fethiye - Marmaris",34.,DRUCKER Jempy,0
10/10/2018,"Presidential Tour of Turkey, Stage 2 : Alanya - Antalya",4.,DRUCKER Jempy,7
9/10/2018,"Presidential Tour of Turkey, Stage 1 : Konya - Konya",3.,DRUCKER Jempy,12
2/10/2018,Binche - Chimay - Binche / Mémorial Frank Vandenbroucke,6.,DRUCKER Jempy,28
30/09/2018,World Championships (Innsbruck) R.R.,DNF,DRUCKER Jempy,0
22/09/2018,Tour de l'Eurométropole,2.,DRUCKER Jempy,84
15/09/2018,Classic Impanis - Van Petegem,33.,DRUCKER Jempy,0
9/09/2018,Tour of Britain,51.,DRUCKER Jempy,0
9/09/2018,"Tour of Britain, Stage 8 : London - London",7.,DRUCKER Jempy,0
26/08/2018,Bretagne Classic - Ouest-France,DNF,DRUCKER Jempy,0
24/08/2018,Great War Remembrance Race,25.,DRUCKER Jempy,0
19/08/2018,"BinckBank Tour, Stage 7 : Lacs de l'Eau d'Heure - Geraardsbergen",DNF,DRUCKER Jempy,0
18/08/2018,"BinckBank Tour, Stage 6 : Riemst (BEL) - Sittard",44.,DRUCKER Jempy,0
17/08/2018,"BinckBank Tour, Stage 5 : Sint-Pieters-Leeuw - Lanaken",61.,DRUCKER Jempy,0
16/08/2018,"BinckBank Tour, Stage 4 : Blankenberge - Ardooie",6.,DRUCKER Jempy,3
15/08/2018,"BinckBank Tour, Stage 3 : Aalter - Antwerpen",63.,DRUCKER Jempy,0
14/08/2018,"BinckBank Tour, Stage 2 : Venray - Venray I.T.T.",30.,DRUCKER Jempy,0
13/08/2018,"BinckBank Tour, Stage 1 : Heerenveen - Bolsward",15.,DRUCKER Jempy,0
29/07/2018,Ride London - Surrey Classic,7.,DRUCKER Jempy,54
26/07/2018,GP Pino Cerami,5.,DRUCKER Jempy,32
27/05/2018,Giro d'Italia,118.,DRUCKER Jempy,15
27/05/2018,"Giro d'Italia, Stage 21 : Roma - Roma",3.,DRUCKER Jempy,25
26/05/2018,"Giro d'Italia, Stage 20 : Susa - Cervinia",90.,DRUCKER Jempy,0
25/05/2018,"Giro d'Italia, Stage 19 : Venaria Reale - Bardonecchia/Jafferau",82.,DRUCKER Jempy,0
24/05/2018,"Giro d'Italia, Stage 18 : Abbiategrasso - Prato Nevoso",100.,DRUCKER Jempy,0
23/05/2018,"Giro d'Italia, Stage 17 : Riva del Garda - Iseo",7.,DRUCKER Jempy,5
22/05/2018,"Giro d'Italia, Stage 16 : Trento - Rovereto I.T.T.",80.,DRUCKER Jempy,0
20/05/2018,"Giro d'Italia, Stage 15 : Tolmezzo - Sappada",107.,DRUCKER Jempy,0
19/05/2018,"Giro d'Italia, Stage 14 : San Vito al Tagliamento - Monte Zoncolan",123.,DRUCKER Jempy,0
18/05/2018,"Giro d'Italia, Stage 13 : Ferrara - Nervesa della Battaglia",6.,DRUCKER Jempy,7
17/05/2018,"Giro d'Italia, Stage 12 : Osimo - Imola",15.,DRUCKER Jempy,0
16/05/2018,"Giro d'Italia, Stage 11 : Assisi - Osimo",104.,DRUCKER Jempy,0
15/05/2018,"Giro d'Italia, Stage 10 : Penne - Gualdo Tadino",158.,DRUCKER Jempy,0
13/05/2018,"Giro d'Italia, Stage 9 : Pesco Sannita - Gran Sasso d'Italia",156.,DRUCKER Jempy,0
12/05/2018,"Giro d'Italia, Stage 8 : Praia a Mare - Montevergine di Mercogliano",107.,DRUCKER Jempy,0
11/05/2018,"Giro d'Italia, Stage 7 : Pizzo - Praia a Mare",128.,DRUCKER Jempy,0
10/05/2018,"Giro d'Italia, Stage 6 : Caltanissetta - Etna",169.,DRUCKER Jempy,0
9/05/2018,"Giro d'Italia, Stage 5 : Agrigento - Santa Ninfa (Valle del Belice)",142.,DRUCKER Jempy,0
8/05/2018,"Giro d'Italia, Stage 4 : Catania - Caltagirone",148.,DRUCKER Jempy,0
6/05/2018,"Giro d'Italia, Stage 3 : Be'er Sheva (ISR) - Eilat (ISR)",19.,DRUCKER Jempy,0
5/05/2018,"Giro d'Italia, Stage 2 : Tel Aviv (ISR) - Haifa (ISR)",10.,DRUCKER Jempy,1
4/05/2018,"Giro d'Italia, Stage 1 : Jerusalem (ISR) I.T.T.",131.,DRUCKER Jempy,0
8/04/2018,Paris - Roubaix,23.,DRUCKER Jempy,18
1/04/2018,Ronde van Vlaanderen,31.,DRUCKER Jempy,5
28/03/2018,Dwars door Vlaanderen,19.,DRUCKER Jempy,12
25/03/2018,Gent - Wevelgem,139.,DRUCKER Jempy,5
23/03/2018,E3 Harelbeke,20.,DRUCKER Jempy,16
17/03/2018,Milano - Sanremo,56.,DRUCKER Jempy,5
11/03/2018,"Paris - Nice, Stage 8 : Nice - Nice",DNF,DRUCKER Jempy,0
10/03/2018,"Paris - Nice, Stage 7 : Nice - La Colmiane",70.,DRUCKER Jempy,0
9/03/2018,"Paris - Nice, Stage 6 : Sisteron - Vence",56.,DRUCKER Jempy,0
8/03/2018,"Paris - Nice, Stage 5 : Salon-de-Provence - Sisteron",138.,DRUCKER Jempy,0
7/03/2018,"Paris - Nice, Stage 4 : La Fouillouse - Saint-Étienne I.T.T.",63.,DRUCKER Jempy,0
6/03/2018,"Paris - Nice, Stage 3 : Bourges - Châtel-Guyon",91.,DRUCKER Jempy,0
5/03/2018,"Paris - Nice, Stage 2 : Orsonville - Vierzon",8.,DRUCKER Jempy,1
4/03/2018,"Paris - Nice, Stage 1 : Chatou - Meudon",94.,DRUCKER Jempy,0
25/02/2018,Kuurne - Brussel - Kuurne,6.,DRUCKER Jempy,48
24/02/2018,Omloop Het Nieuwsblad,30.,DRUCKER Jempy,5
18/02/2018,"Tour of Oman, Stage 6 : Muscat - Muttrah Corniche",DNF,DRUCKER Jempy,0
13/02/2018,"Tour of Oman, Stage 1 : Nizwa - Al Seeb",15.,DRUCKER Jempy,0
10/02/2018,Dubai Tour,8.,DRUCKER Jempy,56
10/02/2018,"Dubai Tour, Stage 5 : Dubai - Dubai",4.,DRUCKER Jempy,5
9/02/2018,"Dubai Tour, Stage 4 : Dubai - Hatta Dam",11.,DRUCKER Jempy,0
7/02/2018,"Dubai Tour, Stage 2 : Dubai - Ras Al Khaimah",8.,DRUCKER Jempy,0
6/02/2018,"Dubai Tour, Stage 1 : Dubai - Palm Jumeirah",12.,DRUCKER Jempy,0
11/10/2018,Gran Piemonte,45.0,EVANS Alexander,0
10/10/2018,Milano - Torino,109.0,EVANS Alexander,0
22/09/2018,Tour de l'Eurométropole,107.0,EVANS Alexander,0
19/08/2018,Arctic Race of Norway,81.0,EVANS Alexander,0
12/08/2018,Tour of Utah,36.0,EVANS Alexander,5
18/04/2018,"Tour of the Gila, Stage 1 : Silver City - Mogollon",3.0,EVANS Alexander,1
4/02/2018,Herald Sun Tour,8.0,EVANS Alexander,35
4/02/2018,"Herald Sun Tour, Stage 4 : Kinglake - Kinglake",16.0,EVANS Alexander,0
3/02/2018,"Herald Sun Tour, Stage 3 : Nagambie - Lake Mountain",2.0,EVANS Alexander,10
14/10/2018,Presidential Tour of Turkey,11.,FRANKINY Kilian,46
14/10/2018,"Presidential Tour of Turkey, Stage 6 : Bursa - Istanbul",40.,FRANKINY Kilian,0
13/10/2018,"Presidential Tour of Turkey, Stage 5 : Selçuk - Manisa",53.,FRANKINY Kilian,0
12/10/2018,"Presidential Tour of Turkey, Stage 4 : Marmaris - Selçuk/Kusadasi",10.,FRANKINY Kilian,0
11/10/2018,"Presidential Tour of Turkey, Stage 3 : Fethiye - Marmaris",57.,FRANKINY Kilian,0
10/10/2018,"Presidential Tour of Turkey, Stage 2 : Alanya - Antalya",89.,FRANKINY Kilian,0
9/10/2018,"Presidential Tour of Turkey, Stage 1 : Konya - Konya",74.,FRANKINY Kilian,0
6/10/2018,Giro dell'Emilia,25.,FRANKINY Kilian,5
30/09/2018,World Championships (Innsbruck) R.R.,DNF,FRANKINY Kilian,0
16/09/2018,Coppa Bernocchi,57.,FRANKINY Kilian,0
15/09/2018,Coppa Agostoni - Giro delle Brianze,38.,FRANKINY Kilian,0
9/09/2018,GP de Montréal,76.,FRANKINY Kilian,5
7/09/2018,GP de Québec,DNF,FRANKINY Kilian,0
26/08/2018,Deutschland Tour,21.,FRANKINY Kilian,4
12/08/2018,Tour of Utah,28.,FRANKINY Kilian,5
11/08/2018,"Tour of Utah, Stage 5 : Canyons Village - Snowbird",15.,FRANKINY Kilian,0
1/07/2018,National Championships Switzerland (Schneisingen) R.R.,14.,FRANKINY Kilian,2
24/06/2018,Tour de Savoie Mont Blanc,7.,FRANKINY Kilian,6
24/06/2018,"Tour de Savoie Mont Blanc, Stage 5 : Bonneville - Cluses",5.,FRANKINY Kilian,0
23/06/2018,"Tour de Savoie Mont Blanc, Stage 4 : Chambéry - Les Belleville",2.,FRANKINY Kilian,2
27/05/2018,Giro d'Italia,43.,FRANKINY Kilian,23
27/05/2018,"Giro d'Italia, Stage 21 : Roma - Roma",56.,FRANKINY Kilian,0
26/05/2018,"Giro d'Italia, Stage 20 : Susa - Cervinia",23.,FRANKINY Kilian,0
25/05/2018,"Giro d'Italia, Stage 19 : Venaria Reale - Bardonecchia/Jafferau",23.,FRANKINY Kilian,0
24/05/2018,"Giro d'Italia, Stage 18 : Abbiategrasso - Prato Nevoso",43.,FRANKINY Kilian,0
23/05/2018,"Giro d'Italia, Stage 17 : Riva del Garda - Iseo",70.,FRANKINY Kilian,0
22/05/2018,"Giro d'Italia, Stage 16 : Trento - Rovereto I.T.T.",120.,FRANKINY Kilian,0
20/05/2018,"Giro d'Italia, Stage 15 : Tolmezzo - Sappada",32.,FRANKINY Kilian,0
19/05/2018,"Giro d'Italia, Stage 14 : San Vito al Tagliamento - Monte Zoncolan",60.,FRANKINY Kilian,0
18/05/2018,"Giro d'Italia, Stage 13 : Ferrara - Nervesa della Battaglia",85.,FRANKINY Kilian,0
17/05/2018,"Giro d'Italia, Stage 12 : Osimo - Imola",70.,FRANKINY Kilian,0
16/05/2018,"Giro d'Italia, Stage 11 : Assisi - Osimo",102.,FRANKINY Kilian,0
15/05/2018,"Giro d'Italia, Stage 10 : Penne - Gualdo Tadino",46.,FRANKINY Kilian,0
13/05/2018,"Giro d'Italia, Stage 9 : Pesco Sannita - Gran Sasso d'Italia",119.,FRANKINY Kilian,0
12/05/2018,"Giro d'Italia, Stage 8 : Praia a Mare - Montevergine di Mercogliano",128.,FRANKINY Kilian,0
11/05/2018,"Giro d'Italia, Stage 7 : Pizzo - Praia a Mare",112.,FRANKINY Kilian,0
10/05/2018,"Giro d'Italia, Stage 6 : Caltanissetta - Etna",64.,FRANKINY Kilian,0
9/05/2018,"Giro d'Italia, Stage 5 : Agrigento - Santa Ninfa (Valle del Belice)",138.,FRANKINY Kilian,0
8/05/2018,"Giro d'Italia, Stage 4 : Catania - Caltagirone",158.,FRANKINY Kilian,0
6/05/2018,"Giro d'Italia, Stage 3 : Be'er Sheva (ISR) - Eilat (ISR)",103.,FRANKINY Kilian,0
5/05/2018,"Giro d'Italia, Stage 2 : Tel Aviv (ISR) - Haifa (ISR)",113.,FRANKINY Kilian,0
4/05/2018,"Giro d'Italia, Stage 1 : Jerusalem (ISR) I.T.T.",127.,FRANKINY Kilian,0
29/04/2018,Tour de Romandie,68.,FRANKINY Kilian,5
29/04/2018,"Tour de Romandie, Stage 5 : Mont-sur-Rolle - Genève",73.,FRANKINY Kilian,0
28/04/2018,"Tour de Romandie, Stage 4 : Sion - Sion",53.,FRANKINY Kilian,0
27/04/2018,"Tour de Romandie, Stage 3 : Ollon - Villars I.T.T.",45.,FRANKINY Kilian,0
26/04/2018,"Tour de Romandie, Stage 2 : Delémont - Yverdon-les-Bains",101.,FRANKINY Kilian,0
25/04/2018,"Tour de Romandie, Stage 1 : Fribourg - Delémont",74.,FRANKINY Kilian,0
24/04/2018,"Tour de Romandie, Prologue : Fribourg I.T.T.",103.,FRANKINY Kilian,0
18/04/2018,Flèche Wallonne,DNF,FRANKINY Kilian,0
14/04/2018,Tour du Finistère,37.,FRANKINY Kilian,0
25/02/2018,Abu Dhabi Tour,104.,FRANKINY Kilian,5
25/02/2018,"Abu Dhabi Tour, Stage 5 : Al Ain - Jebel Hafeet",80.,FRANKINY Kilian,0
24/02/2018,"Abu Dhabi Tour, Stage 4 : Abu Dhabi I.T.T.",70.,FRANKINY Kilian,0
23/02/2018,"Abu Dhabi Tour, Stage 3 : Abu Dhabi - Abu Dhabi",90.,FRANKINY Kilian,0
22/02/2018,"Abu Dhabi Tour, Stage 2 : Abu Dhabi - Abu Dhabi",107.,FRANKINY Kilian,0
21/02/2018,"Abu Dhabi Tour, Stage 1 : Madinat Zayed - Madinat Zayed",50.,FRANKINY Kilian,0
4/02/2018,Volta a la Comunitat Valenciana,9.,FRANKINY Kilian,30
3/02/2018,"Volta a la Comunitat Valenciana, Stage 4 : Orihuela - Canteras de Cocentaina",9.,FRANKINY Kilian,0
13/10/2018,Il Lombardia,DNF,GERRANS Simon,0
9/09/2018,GP de Montréal,92.,GERRANS Simon,5
7/09/2018,GP de Québec,90.,GERRANS Simon,5
26/08/2018,Bretagne Classic - Ouest-France,47.,GERRANS Simon,5
19/08/2018,EuroEyes Cyclassics Hamburg,57.,GERRANS Simon,5
4/08/2018,Clasica San Sebastian,DNF,GERRANS Simon,0
29/07/2018,Tour de France,107.,GERRANS Simon,20
29/07/2018,"Tour de France, Stage 21 : Houilles - Paris/Champs-Élysées",57.,GERRANS Simon,0
28/07/2018,"Tour de France, Stage 20 : Saint-Pée-sur-Nivelle - Espelette I.T.T.",100.,GERRANS Simon,0
27/07/2018,"Tour de France, Stage 19 : Lourdes - Laruns",62.,GERRANS Simon,0
26/07/2018,"Tour de France, Stage 18 : Trie-sur-Baïse - Pau",85.,GERRANS Simon,0
25/07/2018,"Tour de France, Stage 17 : Bagnères-de-Luchon - Saint-Lary-Soulan/Col du Portet",97.,GERRANS Simon,0
24/07/2018,"Tour de France, Stage 16 : Carcassonne - Bagnères-de-Luchon",76.,GERRANS Simon,0
22/07/2018,"Tour de France, Stage 15 : Millau - Carcassonne",107.,GERRANS Simon,0
21/07/2018,"Tour de France, Stage 14 : Saint-Paul-Trois-Châteaux - Mende (Croix Neuve)",69.,GERRANS Simon,0
20/07/2018,"Tour de France, Stage 13 : Bourg d'Oisans - Valence",72.,GERRANS Simon,0
19/07/2018,"Tour de France, Stage 12 : Bourg-Saint-Maurice - Alpe d'Huez",79.,GERRANS Simon,0
18/07/2018,"Tour de France, Stage 11 : Albertville - La Rosière",96.,GERRANS Simon,0
17/07/2018,"Tour de France, Stage 10 : Annecy - Le Grand-Bornand",95.,GERRANS Simon,0
15/07/2018,"Tour de France, Stage 9 : Arras - Roubaix",145.,GERRANS Simon,0
14/07/2018,"Tour de France, Stage 8 : Dreux - Amiens",90.,GERRANS Simon,0
13/07/2018,"Tour de France, Stage 7 : Fougères - Chartres",87.,GERRANS Simon,0
12/07/2018,"Tour de France, Stage 6 : Brest - Guerlédan/Mûr-de-Bretagne",116.,GERRANS Simon,0
11/07/2018,"Tour de France, Stage 5 : Lorient - Quimper",146.,GERRANS Simon,0
10/07/2018,"Tour de France, Stage 4 : La Baule - Sarzeau",66.,GERRANS Simon,0
9/07/2018,"Tour de France, Stage 3 : Cholet - Cholet T.T.T.",-,GERRANS Simon,0
8/07/2018,"Tour de France, Stage 2 : Mouilleron-Saint-Germain - La Roche-sur-Yon",85.,GERRANS Simon,0
7/07/2018,"Tour de France, Stage 1 : Noirmoutier-en-l'Ile - Fontenay-le-Comte",165.,GERRANS Simon,0
17/06/2018,Tour de Suisse,86.,GERRANS Simon,5
17/06/2018,"Tour de Suisse, Stage 9 : Bellinzona - Bellinzona I.T.T.",124.,GERRANS Simon,0
16/06/2018,"Tour de Suisse, Stage 8 : Bellinzona - Bellinzona",71.,GERRANS Simon,0
15/06/2018,"Tour de Suisse, Stage 7 : Eschenbach - Arosa",109.,GERRANS Simon,0
14/06/2018,"Tour de Suisse, Stage 6 : Fiesch - Gommiswald",78.,GERRANS Simon,0
13/06/2018,"Tour de Suisse, Stage 5 : Gstaad - Leukerbad",103.,GERRANS Simon,0
12/06/2018,"Tour de Suisse, Stage 4 : Gansingen - Gstaad",85.,GERRANS Simon,0
11/06/2018,"Tour de Suisse, Stage 3 : Oberstammheim - Gansingen",103.,GERRANS Simon,0
10/06/2018,"Tour de Suisse, Stage 2 : Frauenfeld - Frauenfeld",55.,GERRANS Simon,0
9/06/2018,"Tour de Suisse, Stage 1 : Frauenfeld T.T.T.",-,GERRANS Simon,0
3/06/2018,Hammer Series Limburg,5.,GERRANS Simon,12
3/06/2018,"Hammer Series Limburg, Stage 3 : Sittard, Hammer chase T.T.T.",2.,GERRANS Simon,2
2/06/2018,"Hammer Series Limburg, Stage 2 : Sittard, Hammer sprint",10.,GERRANS Simon,0
1/06/2018,"Hammer Series Limburg, Stage 1 : Vaalserberg, Hammer climb",6.,GERRANS Simon,0
22/04/2018,Liège - Bastogne - Liège,77.,GERRANS Simon,5
18/04/2018,Flèche Wallonne,86.,GERRANS Simon,5
15/04/2018,Amstel Gold Race,78.,GERRANS Simon,5
7/04/2018,"Itzulia Basque Country, Stage 6 : Eibar - Arrate",DNF,GERRANS Simon,0
6/04/2018,"Itzulia Basque Country, Stage 5 : Vitoria - Gasteiz",113.,GERRANS Simon,0
5/04/2018,"Itzulia Basque Country, Stage 4 : Lodosa - Lodosa I.T.T.",46.,GERRANS Simon,0
4/04/2018,"Itzulia Basque Country, Stage 3 : Bermeo - Valdegovia",53.,GERRANS Simon,0
3/04/2018,"Itzulia Basque Country, Stage 2 : Zarautz - Bermeo",93.,GERRANS Simon,0
2/04/2018,"Itzulia Basque Country, Stage 1 : Zarautz - Zarautz",104.,GERRANS Simon,0
11/03/2018,"Paris - Nice, Stage 8 : Nice - Nice",DNF,GERRANS Simon,0
10/03/2018,"Paris - Nice, Stage 7 : Nice - La Colmiane",47.,GERRANS Simon,0
9/03/2018,"Paris - Nice, Stage 6 : Sisteron - Vence",69.,GERRANS Simon,0
8/03/2018,"Paris - Nice, Stage 5 : Salon-de-Provence - Sisteron",78.,GERRANS Simon,0
7/03/2018,"Paris - Nice, Stage 4 : La Fouillouse - Saint-Étienne I.T.T.",88.,GERRANS Simon,0
6/03/2018,"Paris - Nice, Stage 3 : Bourges - Châtel-Guyon",64.,GERRANS Simon,0
5/03/2018,"Paris - Nice, Stage 2 : Orsonville - Vierzon",104.,GERRANS Simon,0
4/03/2018,"Paris - Nice, Stage 1 : Chatou - Meudon",87.,GERRANS Simon,0
18/02/2018,Volta ao Algarve,70.,GERRANS Simon,0
28/01/2018,Cadel Evans Great Ocean Road Race,5.,GERRANS Simon,70
21/01/2018,Tour Down Under,41.,GERRANS Simon,5
21/01/2018,"Tour Down Under, Stage 6 : Adelaide - Adelaide",68.,GERRANS Simon,0
20/01/2018,"Tour Down Under, Stage 5 : McLaren Vale - Williunga Hill",47.,GERRANS Simon,0
19/01/2018,"Tour Down Under, Stage 4 : Norwood - Uraidla",42.,GERRANS Simon,0
18/01/2018,"Tour Down Under, Stage 3 : Glenelg - Victor Harbour",58.,GERRANS Simon,0
17/01/2018,"Tour Down Under, Stage 2 : Unley - Stirling",58.,GERRANS Simon,0
16/01/2018,"Tour Down Under, Stage 1 : Port Adelaide - Lyndoch",65.,GERRANS Simon,0
21/10/2018,Tour of Guangxi,48.,KÜNG Stefan,5
21/10/2018,"Tour of Guangxi, Stage 6 : Guilin - Guilin",50.,KÜNG Stefan,0
20/10/2018,"Tour of Guangxi, Stage 5 : Liuzhou - Guilin",17.,KÜNG Stefan,0
19/10/2018,"Tour of Guangxi, Stage 4 : Nanning - Mashan Nongla",82.,KÜNG Stefan,0
18/10/2018,"Tour of Guangxi, Stage 3 : Nanning - Nanning",58.,KÜNG Stefan,0
17/10/2018,"Tour of Guangxi, Stage 2 : Beihai - Qinzhou",46.,KÜNG Stefan,0
16/10/2018,"Tour of Guangxi, Stage 1 : Beihai - Beihai",37.,KÜNG Stefan,0
14/10/2018,Hammer Series Hong Kong,10.,KÜNG Stefan,6
14/10/2018,"Hammer Series Hong Kong, Stage 2 : Hong Kong, Hammer chase T.T.T.",4.,KÜNG Stefan,0
26/09/2018,World Championships (Innsbruck) I.T.T.,12.,KÜNG Stefan,39
23/09/2018,World Championships (Innsbruck) T.T.T.,3.,KÜNG Stefan,32
8/09/2018,"Tour of Britain, Stage 7 : West Bridgford - Mansfield",DNS,KÜNG Stefan,0
6/09/2018,"Tour of Britain, Stage 5 : Cockermouth - Whinlatter Pass T.T.T.",6.,KÜNG Stefan,0
19/08/2018,BinckBank Tour,29.,KÜNG Stefan,7
19/08/2018,"BinckBank Tour, Stage 7 : Lacs de l'Eau d'Heure - Geraardsbergen",32.,KÜNG Stefan,0
18/08/2018,"BinckBank Tour, Stage 6 : Riemst (BEL) - Sittard",42.,KÜNG Stefan,0
17/08/2018,"BinckBank Tour, Stage 5 : Sint-Pieters-Leeuw - Lanaken",42.,KÜNG Stefan,0
16/08/2018,"BinckBank Tour, Stage 4 : Blankenberge - Ardooie",46.,KÜNG Stefan,0
15/08/2018,"BinckBank Tour, Stage 3 : Aalter - Antwerpen",66.,KÜNG Stefan,0
14/08/2018,"BinckBank Tour, Stage 2 : Venray - Venray I.T.T.",leader,KÜNG Stefan,10
14/08/2018,"BinckBank Tour, Stage 2 : Venray - Venray I.T.T.",1.,KÜNG Stefan,35
13/08/2018,"BinckBank Tour, Stage 1 : Heerenveen - Bolsward",39.,KÜNG Stefan,0
8/08/2018,European Championships (Glasgow) I.T.T.,7.,KÜNG Stefan,11
29/07/2018,Tour de France,53.,KÜNG Stefan,20
29/07/2018,"Tour de France, Stage 21 : Houilles - Paris/Champs-Élysées",37.,KÜNG Stefan,0
28/07/2018,"Tour de France, Stage 20 : Saint-Pée-sur-Nivelle - Espelette I.T.T.",12.,KÜNG Stefan,0
27/07/2018,"Tour de France, Stage 19 : Lourdes - Laruns",51.,KÜNG Stefan,0
26/07/2018,"Tour de France, Stage 18 : Trie-sur-Baïse - Pau",26.,KÜNG Stefan,0
25/07/2018,"Tour de France, Stage 17 : Bagnères-de-Luchon - Saint-Lary-Soulan/Col du Portet",65.,KÜNG Stefan,0
24/07/2018,"Tour de France, Stage 16 : Carcassonne - Bagnères-de-Luchon",95.,KÜNG Stefan,0
22/07/2018,"Tour de France, Stage 15 : Millau - Carcassonne",86.,KÜNG Stefan,0
21/07/2018,"Tour de France, Stage 14 : Saint-Paul-Trois-Châteaux - Mende (Croix Neuve)",17.,KÜNG Stefan,0
20/07/2018,"Tour de France, Stage 13 : Bourg d'Oisans - Valence",43.,KÜNG Stefan,0
19/07/2018,"Tour de France, Stage 12 : Bourg-Saint-Maurice - Alpe d'Huez",52.,KÜNG Stefan,0
18/07/2018,"Tour de France, Stage 11 : Albertville - La Rosière",49.,KÜNG Stefan,0
17/07/2018,"Tour de France, Stage 10 : Annecy - Le Grand-Bornand",60.,KÜNG Stefan,0
15/07/2018,"Tour de France, Stage 9 : Arras - Roubaix",70.,KÜNG Stefan,0
14/07/2018,"Tour de France, Stage 8 : Dreux - Amiens",108.,KÜNG Stefan,0
13/07/2018,"Tour de France, Stage 7 : Fougères - Chartres",134.,KÜNG Stefan,0
12/07/2018,"Tour de France, Stage 6 : Brest - Guerlédan/Mûr-de-Bretagne",74.,KÜNG Stefan,0
11/07/2018,"Tour de France, Stage 5 : Lorient - Quimper",111.,KÜNG Stefan,0
10/07/2018,"Tour de France, Stage 4 : La Baule - Sarzeau",82.,KÜNG Stefan,0
9/07/2018,"Tour de France, Stage 3 : Cholet - Cholet T.T.T.",-,KÜNG Stefan,0
8/07/2018,"Tour de France, Stage 2 : Mouilleron-Saint-Germain - La Roche-sur-Yon",30.,KÜNG Stefan,0
7/07/2018,"Tour de France, Stage 1 : Noirmoutier-en-l'Ile - Fontenay-le-Comte",143.,KÜNG Stefan,0
1/07/2018,National Championships Switzerland (Schneisingen) R.R.,13.,KÜNG Stefan,3
27/06/2018,National Championships Switzerland (Schneisingen) I.T.T.,1.,KÜNG Stefan,30
17/06/2018,Tour de Suisse,34.,KÜNG Stefan,5
17/06/2018,"Tour de Suisse, Stage 9 : Bellinzona - Bellinzona I.T.T.",1.,KÜNG Stefan,45
16/06/2018,"Tour de Suisse, Stage 8 : Bellinzona - Bellinzona",60.,KÜNG Stefan,0
15/06/2018,"Tour de Suisse, Stage 7 : Eschenbach - Arosa",50.,KÜNG Stefan,0
14/06/2018,"Tour de Suisse, Stage 6 : Fiesch - Gommiswald",55.,KÜNG Stefan,0
13/06/2018,"Tour de Suisse, Stage 5 : Gstaad - Leukerbad",38.,KÜNG Stefan,0
12/06/2018,"Tour de Suisse, Stage 4 : Gansingen - Gstaad",leader,KÜNG Stefan,11
12/06/2018,"Tour de Suisse, Stage 4 : Gansingen - Gstaad",23.,KÜNG Stefan,0
11/06/2018,"Tour de Suisse, Stage 3 : Oberstammheim - Gansingen",leader,KÜNG Stefan,11
11/06/2018,"Tour de Suisse, Stage 3 : Oberstammheim - Gansingen",18.,KÜNG Stefan,0
10/06/2018,"Tour de Suisse, Stage 2 : Frauenfeld - Frauenfeld",leader,KÜNG Stefan,11
10/06/2018,"Tour de Suisse, Stage 2 : Frauenfeld - Frauenfeld",22.,KÜNG Stefan,0
9/06/2018,"Tour de Suisse, Stage 1 : Frauenfeld T.T.T.",leader,KÜNG Stefan,11
9/06/2018,"Tour de Suisse, Stage 1 : Frauenfeld T.T.T.",1.,KÜNG Stefan,11
27/05/2018,Hammer Series Stavanger,3.,KÜNG Stefan,16
27/05/2018,"Hammer Series Stavanger, Stage 3 : Stavanger, Hammer chase T.T.T.",2.,KÜNG Stefan,2
26/05/2018,"Hammer Series Stavanger, Stage 2 : Stavanger, Hammer sprint",4.,KÜNG Stefan,0
25/05/2018,"Hammer Series Stavanger, Stage 1 : Sandness, Hammer climb",6.,KÜNG Stefan,0
8/04/2018,Paris - Roubaix,DNF,KÜNG Stefan,0
1/04/2018,Ronde van Vlaanderen,55.,KÜNG Stefan,5
28/03/2018,Dwars door Vlaanderen,75.,KÜNG Stefan,5
25/03/2018,Gent - Wevelgem,64.,KÜNG Stefan,5
23/03/2018,E3 Harelbeke,10.,KÜNG Stefan,46
13/03/2018,Tirreno - Adriatico,106.,KÜNG Stefan,5
13/03/2018,"Tirreno - Adriatico, Stage 7 : San Benedetto del Tronto I.T.T.",28.,KÜNG Stefan,0
12/03/2018,"Tirreno - Adriatico, Stage 6 : Numana - Fano",111.,KÜNG Stefan,0
11/03/2018,"Tirreno - Adriatico, Stage 5 : Castelraimondo - Filottrano",88.,KÜNG Stefan,0
10/03/2018,"Tirreno - Adriatico, Stage 4 : Foligno - Sarnano/Sassotetto",69.,KÜNG Stefan,0
9/03/2018,"Tirreno - Adriatico, Stage 3 : Follonica - Trevi",127.,KÜNG Stefan,0
8/03/2018,"Tirreno - Adriatico, Stage 2 : Camaiore - Follonica",151.,KÜNG Stefan,0
7/03/2018,"Tirreno - Adriatico, Stage 1 : Lido di Camaiore T.T.T.",-,KÜNG Stefan,0
3/03/2018,Strade Bianche,16.,KÜNG Stefan,18
