Date,Race,Rank,Rider,CQ
5/05/2017,"Giro d'Italia, Stage 1 : Alghero - Olbia",102.,BERARD Julien,0
21/04/2017,Tour of the Alps - Giro del Trentino,67.,BERARD Julien,0
8/04/2017,Vuelta al Pais Vasco,117.,BERARD Julien,5
8/04/2017,"Vuelta al Pais Vasco, Stage 6 : Eibar - Eibar I.T.T.",114.,BERARD Julien,0
7/04/2017,"Vuelta al Pais Vasco, Stage 5 : Bilbao - Eibar (Arrate)",132.,BERARD Julien,0
6/04/2017,"Vuelta al Pais Vasco, Stage 4 : Donostia - Bilbao",119.,BERARD Julien,0
5/04/2017,"Vuelta al Pais Vasco, Stage 3 : Gasteiz - Donostia",137.,BERARD Julien,0
4/04/2017,"Vuelta al Pais Vasco, Stage 2 : Iruñea - Eltziego",110.,BERARD Julien,0
3/04/2017,"Vuelta al Pais Vasco, Stage 1 : Iruñea - Eguesibar-Sarriguren",125.,BERARD Julien,0
31/03/2017,Route Adélie de Vitré,60.,BERARD Julien,0
18/03/2017,Classic Loire Atlantique,20.,BERARD Julien,5
26/02/2017,Drôme Classic,69.,BERARD Julien,0
23/02/2017,Tour La Provence,89.,BERARD Julien,0
29/01/2017,Cadel Evans Great Ocean Road Race,56.,BERARD Julien,5
22/01/2017,Tour Down Under,100.,BERARD Julien,5
22/01/2017,"Tour Down Under, Stage 6 : Adelaide - Adelaide",84.,BERARD Julien,0
21/01/2017,"Tour Down Under, Stage 5 : McLaren-Vale - Willunga Hill",101.,BERARD Julien,0
20/01/2017,"Tour Down Under, Stage 4 : Norwood - Campbelltown",78.,BERARD Julien,0
19/01/2017,"Tour Down Under, Stage 3 : Glenelg - Victor Harbour",81.,BERARD Julien,0
18/01/2017,"Tour Down Under, Stage 2 : Stirling - Paracombe",125.,BERARD Julien,0
17/01/2017,"Tour Down Under, Stage 1 : Unley - Lyndoch",114.,BERARD Julien,0
7/10/2017,Il Lombardia,DNF,BIDARD François,0
5/10/2017,Milano - Torino,78.,BIDARD François,0
3/10/2017,Tre Valli Varesine,86.,BIDARD François,0
1/10/2017,GP Bruno Beghelli,66.,BIDARD François,0
13/09/2017,GP de Wallonie,96.,BIDARD François,0
10/09/2017,Tour du Doubs,88.,BIDARD François,0
27/08/2017,Bretagne Classic - Ouest-France,DNF,BIDARD François,0
20/08/2017,EuroEyes Cyclassics Hamburg,60.,BIDARD François,5
18/08/2017,Tour du Limousin,38.,BIDARD François,0
4/08/2017,Tour de Pologne,21.,BIDARD François,16
4/08/2017,"Tour de Pologne, Stage 7 : Bukowina Tatrzanska - Bukowina Tatrzanska",30.,BIDARD François,0
3/08/2017,"Tour de Pologne, Stage 6 : Wieliczka - Zakopane",23.,BIDARD François,0
2/08/2017,"Tour de Pologne, Stage 5 : Nagawczyna - Rzeszow",36.,BIDARD François,0
1/08/2017,"Tour de Pologne, Stage 4 : Zawiercie - Zabrze",61.,BIDARD François,0
31/07/2017,"Tour de Pologne, Stage 3 : Jaworzno - Szczyrk",35.,BIDARD François,0
30/07/2017,"Tour de Pologne, Stage 2 : Tarnowskie Gory - Katowice",35.,BIDARD François,0
29/07/2017,"Tour de Pologne, Stage 1 : Krakow - Krakow",28.,BIDARD François,0
25/06/2017,National Championships France (Saint-Omer) R.R.,62.,BIDARD François,0
18/06/2017,Route du Sud,24.,BIDARD François,4
8/06/2017,GP Kanton Aargau - Gippingen,32.,BIDARD François,0
28/05/2017,Giro d'Italia,39.,BIDARD François,27
28/05/2017,"Giro d'Italia, Stage 21 : Monza - Milano I.T.T.",143.,BIDARD François,0
27/05/2017,"Giro d'Italia, Stage 20 : Pordenone - Asiago",33.,BIDARD François,0
26/05/2017,"Giro d'Italia, Stage 19 : San Candido - Piancavallo",38.,BIDARD François,0
25/05/2017,"Giro d'Italia, Stage 18 : Moena - Ortisei",89.,BIDARD François,0
24/05/2017,"Giro d'Italia, Stage 17 : Tirano - Canazei",64.,BIDARD François,0
23/05/2017,"Giro d'Italia, Stage 16 : Rovetta - Bormio",36.,BIDARD François,0
21/05/2017,"Giro d'Italia, Stage 15 : Valdengo - Bergamo",52.,BIDARD François,0
20/05/2017,"Giro d'Italia, Stage 14 : Castellania - Oropa",80.,BIDARD François,0
19/05/2017,"Giro d'Italia, Stage 13 : Reggio Emilia - Tortona",59.,BIDARD François,0
18/05/2017,"Giro d'Italia, Stage 12 : Forli - Reggio Emilia",63.,BIDARD François,0
17/05/2017,"Giro d'Italia, Stage 11 : Firenze - Bagno di Romagna",84.,BIDARD François,0
16/05/2017,"Giro d'Italia, Stage 10 : Foligno - Montefalco I.T.T.",160.,BIDARD François,0
14/05/2017,"Giro d'Italia, Stage 9 : Montenero di Bisaccia - Blockhaus",37.,BIDARD François,0
13/05/2017,"Giro d'Italia, Stage 8 : Molfetta - Peschici",93.,BIDARD François,0
12/05/2017,"Giro d'Italia, Stage 7 : Castrovillari - Alberobello",26.,BIDARD François,0
11/05/2017,"Giro d'Italia, Stage 6 : Reggio Calabria - Terme Luigiane",48.,BIDARD François,0
10/05/2017,"Giro d'Italia, Stage 5 : Pedara - Messina",66.,BIDARD François,0
9/05/2017,"Giro d'Italia, Stage 4 : Cefalu - Etna",82.,BIDARD François,0
7/05/2017,"Giro d'Italia, Stage 3 : Tortoli - Cagliari",97.,BIDARD François,0
6/05/2017,"Giro d'Italia, Stage 2 : Olbia - Tortoli",39.,BIDARD François,0
5/05/2017,"Giro d'Italia, Stage 1 : Alghero - Olbia",60.,BIDARD François,0
21/04/2017,Tour of the Alps - Giro del Trentino,22.,BIDARD François,9
19/04/2017,"Tour of the Alps - Giro del Trentino, Stage 3 : Villabassa - Funes",17.,BIDARD François,0
11/04/2017,Paris - Camembert,43.,BIDARD François,0
7/04/2017,Circuit de la Sarthe - Pays de la Loire,22.,BIDARD François,4
2/04/2017,La Roue Tourangelle,87.,BIDARD François,0
25/03/2017,"Volta a Catalunya, Stage 6 : Tortosa - Reus",OOT,BIDARD François,0
24/03/2017,"Volta a Catalunya, Stage 5 : Valls - Tortosa/Lo Tosa",115.,BIDARD François,0
23/03/2017,"Volta a Catalunya, Stage 4 : La Seu d'Urgell - Igualada",107.,BIDARD François,0
22/03/2017,"Volta a Catalunya, Stage 3 : Mataro - La Molina",129.,BIDARD François,0
21/03/2017,"Volta a Catalunya, Stage 2 : Banyoles - Banyoles T.T.T.",-,BIDARD François,0
20/03/2017,"Volta a Catalunya, Stage 1 : Calella - Calella",70.,BIDARD François,0
25/02/2017,Classic d'Ardèche,37.,BIDARD François,0
23/02/2017,Tour La Provence,20.,BIDARD François,5
23/02/2017,"Tour La Provence, Stage 3 : Aix-en-Provence - Marseille",18.,BIDARD François,0
29/01/2017,Cadel Evans Great Ocean Road Race,84.,BIDARD François,5
22/01/2017,Tour Down Under,65.,BIDARD François,5
22/01/2017,"Tour Down Under, Stage 6 : Adelaide - Adelaide",102.,BIDARD François,0
21/01/2017,"Tour Down Under, Stage 5 : McLaren-Vale - Willunga Hill",33.,BIDARD François,0
20/01/2017,"Tour Down Under, Stage 4 : Norwood - Campbelltown",47.,BIDARD François,0
19/01/2017,"Tour Down Under, Stage 3 : Glenelg - Victor Harbour",130.,BIDARD François,0
18/01/2017,"Tour Down Under, Stage 2 : Stirling - Paracombe",92.,BIDARD François,0
17/01/2017,"Tour Down Under, Stage 1 : Unley - Lyndoch",55.,BIDARD François,0
7/10/2017,Il Lombardia,43.0,CHEREL Mikael,5
5/10/2017,Milano - Torino,14.0,CHEREL Mikael,12
3/10/2017,Tre Valli Varesine,20.0,CHEREL Mikael,6
1/10/2017,GP Bruno Beghelli,46.0,CHEREL Mikael,0
30/09/2017,Giro dell'Emilia,63.0,CHEREL Mikael,0
17/09/2017,GP d'Isbergues - Pas de Calais,37.0,CHEREL Mikael,0
15/09/2017,Kampioenschap van Vlaanderen,45.0,CHEREL Mikael,0
13/09/2017,GP de Wallonie,21.0,CHEREL Mikael,0
10/09/2017,Tour du Doubs,17.0,CHEREL Mikael,5
3/09/2017,GP de Fourmies,41.0,CHEREL Mikael,0
2/09/2017,Brussels Cycling Classic,27.0,CHEREL Mikael,5
30/04/2017,Tour de Romandie,45.0,CHEREL Mikael,5
30/04/2017,"Tour de Romandie, Stage 5 : Lausanne - Lausanne I.T.T.",83.0,CHEREL Mikael,0
29/04/2017,"Tour de Romandie, Stage 4 : Domdidier - Leysin",44.0,CHEREL Mikael,0
28/04/2017,"Tour de Romandie, Stage 3 : Payerne - Payerne",20.0,CHEREL Mikael,0
27/04/2017,"Tour de Romandie, Stage 2 : Aigle - Bulle",60.0,CHEREL Mikael,0
26/04/2017,"Tour de Romandie, Stage 1 : Aigle - Champéry",61.0,CHEREL Mikael,0
25/04/2017,"Tour de Romandie, Prologue : Aigle I.T.T.",87.0,CHEREL Mikael,0
23/04/2017,Liège - Bastogne - Liège,87.0,CHEREL Mikael,5
19/04/2017,Flèche Wallonne,44.0,CHEREL Mikael,5
16/04/2017,Amstel Gold Race,83.0,CHEREL Mikael,5
8/04/2017,Vuelta al Pais Vasco,34.0,CHEREL Mikael,5
8/04/2017,"Vuelta al Pais Vasco, Stage 6 : Eibar - Eibar I.T.T.",88.0,CHEREL Mikael,0
7/04/2017,"Vuelta al Pais Vasco, Stage 5 : Bilbao - Eibar (Arrate)",28.0,CHEREL Mikael,0
6/04/2017,"Vuelta al Pais Vasco, Stage 4 : Donostia - Bilbao",43.0,CHEREL Mikael,0
5/04/2017,"Vuelta al Pais Vasco, Stage 3 : Gasteiz - Donostia",56.0,CHEREL Mikael,0
4/04/2017,"Vuelta al Pais Vasco, Stage 2 : Iruñea - Eltziego",29.0,CHEREL Mikael,0
3/04/2017,"Vuelta al Pais Vasco, Stage 1 : Iruñea - Eguesibar-Sarriguren",62.0,CHEREL Mikael,0
12/03/2017,Paris - Nice,41.0,CHEREL Mikael,5
12/03/2017,"Paris - Nice, Stage 8 : Nice - Nice",31.0,CHEREL Mikael,0
11/03/2017,"Paris - Nice, Stage 7 : Nice - Col de la Couillole",31.0,CHEREL Mikael,0
10/03/2017,"Paris - Nice, Stage 6 : Aubagne - Fayence",48.0,CHEREL Mikael,0
9/03/2017,"Paris - Nice, Stage 5 : Quincié-en-Beaujolais - Bourg-de-Péage",82.0,CHEREL Mikael,0
8/03/2017,"Paris - Nice, Stage 4 : Beaujeu - Mont-Brouilly I.T.T.",132.0,CHEREL Mikael,0
7/03/2017,"Paris - Nice, Stage 3 : Chablis - Chalon-sur-Saône",73.0,CHEREL Mikael,0
6/03/2017,"Paris - Nice, Stage 2 : Rochefort-en-Yvelines - Amilly",85.0,CHEREL Mikael,0
5/03/2017,"Paris - Nice, Stage 1 : Bois-d’Arcy - Bois-d’Arcy",163.0,CHEREL Mikael,0
26/02/2017,Drôme Classic,24.0,CHEREL Mikael,0
25/02/2017,Classic d'Ardèche,11.0,CHEREL Mikael,10
19/02/2017,Tour du Haut-Var,71.0,CHEREL Mikael,0
18/02/2017,"Tour du Haut-Var, Stage 1 : Le Cannet-des-Maures - Saint-Paul-en-Forêt",14.0,CHEREL Mikael,0
12/02/2017,Trofeo Laigueglia,18.0,CHEREL Mikael,8
5/02/2017,Volta a la Comunitat Valenciana,38.0,CHEREL Mikael,0
4/02/2017,"Volta a la Comunitat Valenciana, Stage 4 : Segorbe - Lucena del Cid/Canins de Penyagolosa",18.0,CHEREL Mikael,0
29/01/2017,GP La Marseillaise,6.0,CHEREL Mikael,28
5/10/2017,Milano - Torino,39.,CHEVRIER Clément,0
1/10/2017,GP Bruno Beghelli,95.,CHEVRIER Clément,0
10/09/2017,Vuelta a España,61.,CHEVRIER Clément,15
10/09/2017,"Vuelta a España, Stage 21 : Arroyomolinos - Madrid",79.,CHEVRIER Clément,0
9/09/2017,"Vuelta a España, Stage 20 : Corvera de Asturias - Alto de l'Angliru",89.,CHEVRIER Clément,0
8/09/2017,"Vuelta a España, Stage 19 : Caso - Gijon",76.,CHEVRIER Clément,0
7/09/2017,"Vuelta a España, Stage 18 : Suances - Santo Toribio de Liebana",19.,CHEVRIER Clément,0
6/09/2017,"Vuelta a España, Stage 17 : Villadiego - Alto de los Machucos",76.,CHEVRIER Clément,0
5/09/2017,"Vuelta a España, Stage 16 : Los Arcos - Logroño I.T.T.",132.,CHEVRIER Clément,0
3/09/2017,"Vuelta a España, Stage 15 : Alcala la Real - Sierra Nevada/Alto Hoya de la Mora",151.,CHEVRIER Clément,0
2/09/2017,"Vuelta a España, Stage 14 : Ecija - Sierra de la Pandera",44.,CHEVRIER Clément,0
1/09/2017,"Vuelta a España, Stage 13 : Coin - Tomares",54.,CHEVRIER Clément,0
31/08/2017,"Vuelta a España, Stage 12 : Motril - Antequera",59.,CHEVRIER Clément,0
30/08/2017,"Vuelta a España, Stage 11 : Lorca - Calar Alto",93.,CHEVRIER Clément,0
29/08/2017,"Vuelta a España, Stage 10 : Caravaca de la Cruz - Alhama de Murcia",73.,CHEVRIER Clément,0
27/08/2017,"Vuelta a España, Stage 9 : Orihuela-Costa - Cumbre del Sol",57.,CHEVRIER Clément,0
26/08/2017,"Vuelta a España, Stage 8 : Hellin - Xorret de Cati",22.,CHEVRIER Clément,0
25/08/2017,"Vuelta a España, Stage 7 : Lliria - Cuenca",71.,CHEVRIER Clément,0
24/08/2017,"Vuelta a España, Stage 6 : Vilarreal - Port de Sagunt",54.,CHEVRIER Clément,0
23/08/2017,"Vuelta a España, Stage 5 : Benicassim - Alcossebremat",69.,CHEVRIER Clément,0
22/08/2017,"Vuelta a España, Stage 4 : Escaldes-Engordany (AND) - Tarragona",82.,CHEVRIER Clément,0
21/08/2017,"Vuelta a España, Stage 3 : Prades - Andorra la Vella (AND)",92.,CHEVRIER Clément,0
20/08/2017,"Vuelta a España, Stage 2 : Nîmes (FRA) - Gruissan (FRA)",74.,CHEVRIER Clément,0
19/08/2017,"Vuelta a España, Stage 1 : Nîmes (FRA) T.T.T.",-,CHEVRIER Clément,0
12/08/2017,Tour de l'Ain,33.,CHEVRIER Clément,0
12/08/2017,"Tour de l'Ain, Stage 4 : Lélex - Culoz",9.,CHEVRIER Clément,0
29/07/2017,Clasica San Sebastian,47.,CHEVRIER Clément,5
26/07/2017,Tour de Wallonie,18.,CHEVRIER Clément,15
25/06/2017,National Championships France (Saint-Omer) R.R.,85.,CHEVRIER Clément,0
18/06/2017,Route du Sud,38.,CHEVRIER Clément,0
18/06/2017,"Route du Sud, Stage 4 : Saint-Michel - Nogaro",6.,CHEVRIER Clément,0
15/06/2017,"Route du Sud, Stage 1 : Villeveyrac - Saint-Pons-de-Thomières",12.,CHEVRIER Clément,0
28/05/2017,Giro d'Italia,81.,CHEVRIER Clément,15
28/05/2017,"Giro d'Italia, Stage 21 : Monza - Milano I.T.T.",118.,CHEVRIER Clément,0
27/05/2017,"Giro d'Italia, Stage 20 : Pordenone - Asiago",101.,CHEVRIER Clément,0
26/05/2017,"Giro d'Italia, Stage 19 : San Candido - Piancavallo",31.,CHEVRIER Clément,0
25/05/2017,"Giro d'Italia, Stage 18 : Moena - Ortisei",58.,CHEVRIER Clément,0
24/05/2017,"Giro d'Italia, Stage 17 : Tirano - Canazei",54.,CHEVRIER Clément,0
23/05/2017,"Giro d'Italia, Stage 16 : Rovetta - Bormio",125.,CHEVRIER Clément,0
21/05/2017,"Giro d'Italia, Stage 15 : Valdengo - Bergamo",83.,CHEVRIER Clément,0
20/05/2017,"Giro d'Italia, Stage 14 : Castellania - Oropa",60.,CHEVRIER Clément,0
19/05/2017,"Giro d'Italia, Stage 13 : Reggio Emilia - Tortona",77.,CHEVRIER Clément,0
18/05/2017,"Giro d'Italia, Stage 12 : Forli - Reggio Emilia",62.,CHEVRIER Clément,0
17/05/2017,"Giro d'Italia, Stage 11 : Firenze - Bagno di Romagna",85.,CHEVRIER Clément,0
16/05/2017,"Giro d'Italia, Stage 10 : Foligno - Montefalco I.T.T.",142.,CHEVRIER Clément,0
14/05/2017,"Giro d'Italia, Stage 9 : Montenero di Bisaccia - Blockhaus",72.,CHEVRIER Clément,0
13/05/2017,"Giro d'Italia, Stage 8 : Molfetta - Peschici",69.,CHEVRIER Clément,0
12/05/2017,"Giro d'Italia, Stage 7 : Castrovillari - Alberobello",82.,CHEVRIER Clément,0
11/05/2017,"Giro d'Italia, Stage 6 : Reggio Calabria - Terme Luigiane",57.,CHEVRIER Clément,0
10/05/2017,"Giro d'Italia, Stage 5 : Pedara - Messina",53.,CHEVRIER Clément,0
9/05/2017,"Giro d'Italia, Stage 4 : Cefalu - Etna",145.,CHEVRIER Clément,0
7/05/2017,"Giro d'Italia, Stage 3 : Tortoli - Cagliari",113.,CHEVRIER Clément,0
6/05/2017,"Giro d'Italia, Stage 2 : Olbia - Tortoli",72.,CHEVRIER Clément,0
5/05/2017,"Giro d'Italia, Stage 1 : Alghero - Olbia",63.,CHEVRIER Clément,0
21/04/2017,Tour of the Alps - Giro del Trentino,33.,CHEVRIER Clément,5
8/04/2017,Vuelta al Pais Vasco,84.,CHEVRIER Clément,5
8/04/2017,"Vuelta al Pais Vasco, Stage 6 : Eibar - Eibar I.T.T.",111.,CHEVRIER Clément,0
7/04/2017,"Vuelta al Pais Vasco, Stage 5 : Bilbao - Eibar (Arrate)",94.,CHEVRIER Clément,0
6/04/2017,"Vuelta al Pais Vasco, Stage 4 : Donostia - Bilbao",91.,CHEVRIER Clément,0
5/04/2017,"Vuelta al Pais Vasco, Stage 3 : Gasteiz - Donostia",88.,CHEVRIER Clément,0
4/04/2017,"Vuelta al Pais Vasco, Stage 2 : Iruñea - Eltziego",37.,CHEVRIER Clément,0
3/04/2017,"Vuelta al Pais Vasco, Stage 1 : Iruñea - Eguesibar-Sarriguren",88.,CHEVRIER Clément,0
31/03/2017,Route Adélie de Vitré,63.,CHEVRIER Clément,0
18/03/2017,Classic Loire Atlantique,67.,CHEVRIER Clément,0
23/02/2017,"Tour La Provence, Stage 3 : Aix-en-Provence - Marseille",DNF,CHEVRIER Clément,0
19/02/2017,Tour du Haut-Var,88.,CHEVRIER Clément,0
29/01/2017,Cadel Evans Great Ocean Road Race,39.,CHEVRIER Clément,5
22/01/2017,Tour Down Under,67.,CHEVRIER Clément,5
22/01/2017,"Tour Down Under, Stage 6 : Adelaide - Adelaide",41.,CHEVRIER Clément,0
21/01/2017,"Tour Down Under, Stage 5 : McLaren-Vale - Willunga Hill",83.,CHEVRIER Clément,0
20/01/2017,"Tour Down Under, Stage 4 : Norwood - Campbelltown",53.,CHEVRIER Clément,0
19/01/2017,"Tour Down Under, Stage 3 : Glenelg - Victor Harbour",107.,CHEVRIER Clément,0
18/01/2017,"Tour Down Under, Stage 2 : Stirling - Paracombe",53.,CHEVRIER Clément,0
17/01/2017,"Tour Down Under, Stage 1 : Unley - Lyndoch",57.,CHEVRIER Clément,0
15/10/2017,Chrono des Nations,13.,COSNEFROY Benoit,8
8/10/2017,Paris - Tours,155.,COSNEFROY Benoit,0
5/10/2017,Paris - Bourges,65.,COSNEFROY Benoit,0
1/10/2017,Tour de Vendée,36.,COSNEFROY Benoit,0
22/09/2017,World Championships U23 (Bergen) R.R.,1.,COSNEFROY Benoit,60
17/09/2017,GP d'Isbergues - Pas de Calais,1.,COSNEFROY Benoit,80
15/09/2017,Kampioenschap van Vlaanderen,46.,COSNEFROY Benoit,0
13/09/2017,GP de Wallonie,41.,COSNEFROY Benoit,0
10/09/2017,Tour du Doubs,19.,COSNEFROY Benoit,5
3/09/2017,GP de Fourmies,40.,COSNEFROY Benoit,0
2/09/2017,Brussels Cycling Classic,53.,COSNEFROY Benoit,0
18/08/2017,"Tour du Limousin, Stage 4 : Saint-Junien - Limoges",DNF,COSNEFROY Benoit,0
30/07/2017,Polynormande,63.,COSNEFROY Benoit,0
1/06/2017,"Course de la Paix U23 - GP Priessnitz Spa, Prologue : Krnov I.T.T.",4.,COSNEFROY Benoit,0
28/05/2017,Boucles de l'Aulne - Châteaulin,23.,COSNEFROY Benoit,0
27/05/2017,GP de Plumelec-Morbihan,6.,COSNEFROY Benoit,28
20/05/2017,Berner Rundfahrt / Tour de Berne,6.,COSNEFROY Benoit,5
4/05/2017,"Rhône-Alpes Isère Tour, Stage 2 : Saint-Laurent-de-Mure - Saint-Laurent-de-Mure",1.,COSNEFROY Benoit,4
8/04/2017,Ronde van Vlaanderen Beloften,13.,COSNEFROY Benoit,1
26/03/2017,Kattekoers Ieper / Gent - Wevelgem u23,17.,COSNEFROY Benoit,0
18/03/2017,Classic Loire Atlantique,28.,COSNEFROY Benoit,0
5/10/2017,Paris - Bourges,69.,DENZ Nico,0
3/10/2017,Binche - Chimay - Binche / Mémorial Frank Vandenbroucke,45.,DENZ Nico,0
1/10/2017,Tour de l'Eurométropole,107.,DENZ Nico,0
30/09/2017,Omloop van de Westhoek - Eurometropool,102.,DENZ Nico,0
5/09/2017,"Vuelta a España, Stage 16 : Los Arcos - Logroño I.T.T.",DNS,DENZ Nico,0
3/09/2017,"Vuelta a España, Stage 15 : Alcala la Real - Sierra Nevada/Alto Hoya de la Mora",120.,DENZ Nico,0
2/09/2017,"Vuelta a España, Stage 14 : Ecija - Sierra de la Pandera",140.,DENZ Nico,0
1/09/2017,"Vuelta a España, Stage 13 : Coin - Tomares",122.,DENZ Nico,0
31/08/2017,"Vuelta a España, Stage 12 : Motril - Antequera",127.,DENZ Nico,0
30/08/2017,"Vuelta a España, Stage 11 : Lorca - Calar Alto",89.,DENZ Nico,0
29/08/2017,"Vuelta a España, Stage 10 : Caravaca de la Cruz - Alhama de Murcia",42.,DENZ Nico,0
27/08/2017,"Vuelta a España, Stage 9 : Orihuela-Costa - Cumbre del Sol",141.,DENZ Nico,0
26/08/2017,"Vuelta a España, Stage 8 : Hellin - Xorret de Cati",125.,DENZ Nico,0
25/08/2017,"Vuelta a España, Stage 7 : Lliria - Cuenca",114.,DENZ Nico,0
24/08/2017,"Vuelta a España, Stage 6 : Vilarreal - Port de Sagunt",133.,DENZ Nico,0
23/08/2017,"Vuelta a España, Stage 5 : Benicassim - Alcossebremat",172.,DENZ Nico,0
22/08/2017,"Vuelta a España, Stage 4 : Escaldes-Engordany (AND) - Tarragona",148.,DENZ Nico,0
21/08/2017,"Vuelta a España, Stage 3 : Prades - Andorra la Vella (AND)",152.,DENZ Nico,0
20/08/2017,"Vuelta a España, Stage 2 : Nîmes (FRA) - Gruissan (FRA)",103.,DENZ Nico,0
19/08/2017,"Vuelta a España, Stage 1 : Nîmes (FRA) T.T.T.",-,DENZ Nico,0
6/08/2017,European Championships (Herning) R.R.,64.,DENZ Nico,0
4/08/2017,Tour de Pologne,72.,DENZ Nico,5
4/08/2017,"Tour de Pologne, Stage 7 : Bukowina Tatrzanska - Bukowina Tatrzanska",82.,DENZ Nico,0
3/08/2017,"Tour de Pologne, Stage 6 : Wieliczka - Zakopane",54.,DENZ Nico,0
2/08/2017,"Tour de Pologne, Stage 5 : Nagawczyna - Rzeszow",30.,DENZ Nico,0
1/08/2017,"Tour de Pologne, Stage 4 : Zawiercie - Zabrze",90.,DENZ Nico,0
31/07/2017,"Tour de Pologne, Stage 3 : Jaworzno - Szczyrk",100.,DENZ Nico,0
30/07/2017,"Tour de Pologne, Stage 2 : Tarnowskie Gory - Katowice",118.,DENZ Nico,0
29/07/2017,"Tour de Pologne, Stage 1 : Krakow - Krakow",40.,DENZ Nico,0
25/06/2017,National Championships Germany (Chemnitz) R.R.,12.,DENZ Nico,9
23/06/2017,National Championships Germany (Chemnitz) I.T.T.,11.,DENZ Nico,0
18/06/2017,Tour de Suisse,134.,DENZ Nico,5
18/06/2017,"Tour de Suisse, Stage 8 : Schaffhausen - Schaffhausen I.T.T.",58.,DENZ Nico,0
17/06/2017,"Tour de Suisse, Stage 7 : Schaffhausen - Schaffhausen",63.,DENZ Nico,0
16/06/2017,"Tour de Suisse, Stage 6 : Zernez - Sölden/Tiefenbachferner (AUT)",118.,DENZ Nico,0
15/06/2017,"Tour de Suisse, Stage 5 : Locarno - La Punt",100.,DENZ Nico,0
14/06/2017,"Tour de Suisse, Stage 4 : Bex - Cevio",149.,DENZ Nico,0
13/06/2017,"Tour de Suisse, Stage 3 : Bern - Villars-sur-Ollon",152.,DENZ Nico,0
12/06/2017,"Tour de Suisse, Stage 2 : Menziken - Bern",157.,DENZ Nico,0
11/06/2017,"Tour de Suisse, Stage 1 : Cham - Cham",96.,DENZ Nico,0
10/06/2017,"Tour de Suisse, Prologue : Cham I.T.T.",78.,DENZ Nico,0
8/06/2017,GP Kanton Aargau - Gippingen,81.,DENZ Nico,0
4/06/2017,Boucles de la Mayenne,82.,DENZ Nico,0
21/05/2017,GP de la Somme,68.,DENZ Nico,0
1/05/2017,Rund um den Finanzplatz Eschborn - Frankfurt,31.,DENZ Nico,5
17/04/2017,Tro-Bro Léon,61.,DENZ Nico,0
15/04/2017,Tour du Finistère,54.,DENZ Nico,0
13/04/2017,GP de Denain - Porte du Hainaut,98.,DENZ Nico,0
9/04/2017,Paris - Roubaix,DNF,DENZ Nico,0
5/04/2017,Scheldeprijs,135.,DENZ Nico,0
2/04/2017,Ronde van Vlaanderen,DNF,DENZ Nico,0
26/03/2017,Gent - Wevelgem,DNF,DENZ Nico,0
24/03/2017,E3 Harelbeke,DNF,DENZ Nico,0
22/03/2017,Dwars door Vlaanderen,157.,DENZ Nico,5
18/03/2017,Milano - Sanremo,152.,DENZ Nico,5
25/02/2017,Omloop Het Nieuwsblad,DNF,DENZ Nico,0
19/02/2017,Tour du Haut-Var,107.,DENZ Nico,0
12/02/2017,Trofeo Laigueglia,51.,DENZ Nico,0
5/02/2017,Etoile de Bessèges,66.,DENZ Nico,0
5/02/2017,"Etoile de Bessèges, Stage 5 : Alès - Montée de l'Hermitage I.T.T.",15.,DENZ Nico,0
10/09/2017,Tour du Doubs,38.0,DOLEATTO Aurélien,0
2/09/2017,Brussels Cycling Classic,57.0,DOLEATTO Aurélien,0
18/06/2017,Tour de Savoie Mont Blanc,15.0,DOLEATTO Aurélien,1
17/06/2017,"Tour de Savoie Mont Blanc, Stage 3 : Magland - Saint Michel de Maurienne",9.0,DOLEATTO Aurélien,0
21/05/2017,"Ronde de l'Isard, Stage 4 : Lavelanet - Saint-Girons",7.0,DOLEATTO Aurélien,0
2/04/2017,Trofeo PIVA,12.0,DOLEATTO Aurélien,0
2/09/2017,"Vuelta a España, Stage 14 : Ecija - Sierra de la Pandera",DNS,DOMONT Axel,0
1/09/2017,"Vuelta a España, Stage 13 : Coin - Tomares",67.,DOMONT Axel,0
31/08/2017,"Vuelta a España, Stage 12 : Motril - Antequera",61.,DOMONT Axel,0
30/08/2017,"Vuelta a España, Stage 11 : Lorca - Calar Alto",73.,DOMONT Axel,0
29/08/2017,"Vuelta a España, Stage 10 : Caravaca de la Cruz - Alhama de Murcia",120.,DOMONT Axel,0
27/08/2017,"Vuelta a España, Stage 9 : Orihuela-Costa - Cumbre del Sol",153.,DOMONT Axel,0
26/08/2017,"Vuelta a España, Stage 8 : Hellin - Xorret de Cati",113.,DOMONT Axel,0
25/08/2017,"Vuelta a España, Stage 7 : Lliria - Cuenca",168.,DOMONT Axel,0
24/08/2017,"Vuelta a España, Stage 6 : Vilarreal - Port de Sagunt",180.,DOMONT Axel,0
23/08/2017,"Vuelta a España, Stage 5 : Benicassim - Alcossebremat",70.,DOMONT Axel,0
22/08/2017,"Vuelta a España, Stage 4 : Escaldes-Engordany (AND) - Tarragona",147.,DOMONT Axel,0
21/08/2017,"Vuelta a España, Stage 3 : Prades - Andorra la Vella (AND)",91.,DOMONT Axel,0
20/08/2017,"Vuelta a España, Stage 2 : Nîmes (FRA) - Gruissan (FRA)",99.,DOMONT Axel,0
19/08/2017,"Vuelta a España, Stage 1 : Nîmes (FRA) T.T.T.",18.,DOMONT Axel,0
